"Date","Vestas","MaerskA","MaerskB","Baverian","Coloplast","FLSmidth","Genmab","GN","Lundbeck","NovoNordisk","Tryg","USD/DKK"
2015-12-01,459.8,9133.84,9389.23,316.5,579,257.5,891.5,131.9,218,393.7,137.7,7.02
2015-12-02,461.7,8856.54,9389.23,327,566,256,909.5,132.7,217.5,398.8,139,7.03
2015-12-03,457.9,8665.89,8892.31,320.5,566,256,917.5,132,218,388.5,136.1,6.82
2015-12-04,457.9,8557.56,8744.1,326.5,556,251.1,926,129.1,212.8,389.1,136.1,6.86
2015-12-07,459.3,8501.24,8665.64,334,556,251.6,926,130.3,221.9,389.1,137.8,6.88
2015-12-08,459.3,8306.25,8665.64,334,553,243.3,938,123.6,220.3,391.5,135.9,6.85
2015-12-09,458.4,8210.93,8395.38,333,553.5,241.2,954,122.5,217.1,389.6,135.5,6.77
2015-12-10,453.2,8124.27,8282.05,322,553.5,240.4,939.5,121.9,217,388.5,133,6.82
2015-12-11,440.7,7881.62,8016.15,315.5,533.5,234.1,939.5,119.8,211.5,388.5,130.6,6.79
2015-12-14,446.1,7838.29,8016.15,299,533.5,233.1,911,119.2,211.3,378.1,132.4,6.79
2015-12-15,455.5,7894.62,8033.59,310.5,544,231.8,919.5,120.3,211.7,384.4,131.2,6.83
2015-12-16,455.5,7738.64,7854.87,310,537,234.9,919.5,120.3,211.5,386.9,132,6.84
2015-12-17,479,7742.97,7902.82,322.5,537,231,925.5,120,213.3,392.3,132.2,6.89
2015-12-18,477.5,7547.99,7902.82,340,538,233.6,915.5,119.6,212.1,390.7,130.5,6.86
2015-12-21,476,7604.32,7676.15,347.5,538,233.3,915.5,119.4,217.7,392.1,129.6,6.84
2015-12-22,472.3,7556.65,7689.23,340,527.5,235.6,910,118.8,218.9,385.6,128.5,6.81
2015-12-23,479,7638.98,7689.23,343,543.5,245,919.5,123.1,222.4,393.8,130,6.84
2015-12-28,476.2,7599.98,7806.92,345.5,546.5,243.1,919.5,123.3,230.2,396.3,129.8,6.8
2015-12-29,483.8,7660.64,7802.56,355,546.5,242.8,924,125.4,234.7,400.6,134.6,6.83
2015-12-30,483.8,7690.97,7802.56,357.5,557,242.8,917.5,125.3,235.4,399.9,137.4,6.83
2016-01-04,475.2,7612.98,7750.26,350,557,228.9,925,122.4,228.9,393.9,132.9,6.89
2016-01-05,475.2,7673.64,7750.26,359,544.5,223.9,925,125.2,240,404.2,132.6,6.94
2016-01-06,469.7,7513.32,7663.08,352.5,542.5,223.9,913,125.1,234.1,398.8,128.2,6.92
2016-01-07,459.3,7210.02,7353.59,345,534,221.1,913,127.2,232,387.5,124.9,6.83
2016-01-08,449,6928.38,7057.18,339,534,221.1,878.5,129.8,233.5,380.6,122.2,6.83
2016-01-11,442,6919.71,7044.1,316.5,523.5,226.5,844.5,127.5,226,374.4,120.2,6.87
2016-01-12,454.3,6876.38,6991.79,324,537,222.3,874,128.4,223.7,381.8,122.3,6.87
2016-01-13,448,6876.38,6983.08,324.5,536,226.9,877,128.9,227.4,380,122.8,6.86
2016-01-14,442,6963.04,7083.33,310.5,529.5,226.8,863,125.9,219.6,374.6,119,6.87
2016-01-15,408.9,6655.4,6769.49,287,524.5,218.8,819,121.7,215.6,361,115.9,6.84
2016-01-18,416.3,6642.4,6773.85,283,522,214.3,801.5,118.7,212.9,363,114.4,6.85
2016-01-19,441.2,6729.06,6843.59,290,528,218,839,119.5,216.9,367.2,115.9,6.84
2016-01-20,422.6,6516.75,6625.64,272,518.5,215.7,802.5,115.6,213.1,354.8,113.5,6.85
2016-01-21,419.9,6694.4,6839.23,277.5,535.5,219.5,816.5,116.8,215,367,122.3,6.86
2016-01-22,429.2,7088.7,7266.41,284,536.5,234,841.5,120.5,222,375.6,127.4,6.91
2016-01-25,432.5,7049.7,7214.1,299,552.5,229.7,866.5,122.7,229.7,380.7,127.5,6.88
2016-01-26,436,7123.36,7283.85,295,551,230.6,871.5,123.4,230.1,378.2,128.9,6.86
2016-01-27,437.9,7188.35,7301.28,301,560,235.8,866,128,230.3,384.7,129,6.85
2016-01-28,434.8,7309.68,7453.85,285,550,235,841,126.7,221.9,372.2,127.9,6.82
2016-01-29,447.9,7521.99,7689.23,286.5,562.5,240.2,859,128.5,223,379.9,130.9,6.89
2016-02-01,445.2,7530.66,7737.18,290,560.5,234.9,851.5,129.1,220.4,380.9,130.2,6.85
2016-02-02,431.1,7136.36,7314.36,282,537,228.2,849,126.1,220.8,377.7,127.7,6.83
2016-02-03,426.2,7071.36,7253.33,273,518.5,225.1,826.5,121.6,216.9,349,124.8,6.72
2016-02-04,423.1,7387.67,7650,277,516.5,232.1,801,119.9,232.3,332.4,125.6,6.66
2016-02-05,422.1,7552.32,7750.26,260,506,233.3,750,118.1,224.4,329,125.9,6.69
2016-02-08,381.4,7262.01,7471.28,230.5,491.2,224,663.5,112.8,210.5,313.7,122,6.67
2016-02-09,410.1,6902.38,7118.2,228,480.6,215,638,109.5,206.9,306.4,116.9,6.61
2016-02-10,430.8,6664.07,6865.38,246.5,502,217.1,674,114.1,226.7,326.2,119.9,6.61
2016-02-11,419.4,6313.1,6460,233,485,218.7,653.5,111.6,223.5,318,115,6.59
2016-02-12,411.3,6711.73,6913.33,236.5,489.8,231.2,649,121.7,233.8,321.2,116.9,6.63
2016-02-15,431.2,7218.68,7440.77,250.5,511.5,243,691,128.9,240.5,339.2,120.7,6.69
2016-02-16,429,6976.04,7170.51,244,510,249.7,695,129.5,234.9,331.5,120.8,6.7
2016-02-17,442,7344.34,7527.95,259.5,518.5,257,717,132.3,241.9,338.5,125.2,6.71
2016-02-18,446,7210.02,7410.26,264,526.5,255.6,746.5,130,246.1,341.5,125.3,6.72
2016-02-19,441.4,6967.37,7166.15,257,515,247.9,763.5,128.5,243.8,340,123.3,6.7
2016-02-22,450.6,7210.02,7436.41,268.5,523.5,252.9,785.5,131.6,249.7,348.1,126.1,6.77
2016-02-23,458.9,7097.36,7314.36,265,521,249.8,794.5,132.4,255,354.5,125,6.78
2016-02-24,448,6854.72,7083.33,256,514.5,241.2,779,130,248.8,341,122.3,6.78
2016-02-25,457,7058.36,7266.41,269.5,522,243.3,822.5,132.7,248,349.6,123.9,6.77
2016-02-26,461.2,7418,7636.92,277,525.5,251.5,845,135.7,252.3,356.8,125.6,6.82
2016-02-29,464.7,7630.31,7876.67,283,520,254.5,843.5,137.5,257.3,356,125.4,6.86
2016-03-01,472.8,7595.65,7824.36,290.5,525,254.2,858,136.8,254.4,362.2,128.4,6.86
2016-03-02,468.9,7842.63,8055.38,290.5,523.5,250.2,856,135.5,247,365.9,127.2,6.86
2016-03-03,469.7,7924.95,8164.36,288.5,516,261,832,135.9,239.7,356.4,127.1,6.81
2016-03-04,462.3,8059.27,8316.92,289.5,523,261.3,820,133.2,239.9,379.6,128.4,6.78
2016-03-07,457.4,8072.27,8325.64,285,538.5,260.2,821,134,235.8,387,126.8,6.78
2016-03-08,446.1,7738.64,7976.92,274.5,531,253.4,808.5,133.8,230.9,381.6,125,6.78
2016-03-09,450.8,7721.31,7933.33,273.5,529,255.8,805.5,134.4,231.6,377.5,124.6,6.78
2016-03-10,444,7461.33,7654.36,267,526.5,257,801,131.2,232,374.9,122.7,6.68
2016-03-11,451.1,7604.32,7850.51,267,514.5,261.5,808.5,133.2,240.5,379,125.7,6.69
2016-03-14,455.6,7643.31,7854.87,264.5,521,259.7,834,135.9,245.4,386,127.9,6.72
2016-03-15,453.1,7517.66,7728.46,263.5,510.5,255.7,826,133.9,246.2,378,127.4,6.71
2016-03-16,457.4,7647.65,7846.15,260,499.8,254.8,830,133.5,245.1,375.8,127.4,6.64
2016-03-17,469.2,7500.33,7728.46,247,489,260.8,815.5,134.4,239.7,365,123.7,6.59
2016-03-18,466.1,7699.64,7924.61,243,487.9,266.2,819,135.2,240.5,366.5,125.5,6.61
2016-03-21,463.8,7556.65,7802.56,242.5,488.7,267.7,816.5,133.2,239.2,360.5,126.3,6.63
2016-03-22,464.7,7604.32,7846.15,251,489.1,266.3,842.5,133.5,246.1,361.8,126.1,6.64
2016-03-23,465.5,7495.99,7693.59,247.5,492.4,270.9,856,133.9,248,360.3,126.8,6.67
2016-03-29,458.3,7322.67,7545.38,245.5,496,270.9,850,133.7,230,359.4,127.5,6.6
2016-03-30,470.2,7465.66,7719.74,245,500.5,278.5,858.5,136.6,221.3,358,128.4,6.57
2016-03-31,462,7244.68,7488.72,245,496.2,274.5,907.5,136.9,216.2,355.2,127.1,6.55
2016-04-01,462,7149.36,7371.02,245,492.9,276.5,923.5,137.6,215.3,357.4,125.9,6.54
2016-04-04,460.5,7132.02,7357.95,243,495.3,275.9,925,139.4,222.8,366.3,125.1,6.53
2016-04-05,454.1,6958.71,7140,247,494.1,267.6,913,137.1,225.1,362.7,122.3,6.54
2016-04-06,458.6,6915.38,7105.13,252,492.7,262.9,913,133.6,231,367.2,126.2,6.53
2016-04-07,451.5,6924.04,7100.77,253,495.1,257.3,923,135,233.3,370,124.8,6.54
2016-04-08,458.8,7166.69,7331.79,254,493.4,262.1,944.5,135,238.1,367.8,124.9,6.53
2016-04-11,455.8,7301.01,7458.2,251.5,490.5,261.7,941.5,134.3,235.8,366.2,125.1,6.53
2016-04-12,451.7,7223.02,7375.38,248,486.5,260.9,925,132.4,230.1,364.2,125.9,6.54
2016-04-13,450,7270.68,7440.77,250,482.6,264.3,912.5,129.6,225.1,367.5,127.9,6.6
2016-04-14,457,7448.33,7676.15,253,490.5,266,936.5,132.9,226,367.6,128.3,6.6
2016-04-15,449.6,7465.66,7715.38,260,490.5,262.9,930,131.1,224.6,367.8,127.6,6.59
2016-04-18,447.3,7457,7719.74,270,494,263.2,951,134.5,222.3,370.6,127.9,6.58
2016-04-19,450.9,7764.63,8046.67,270,501,273.4,967,136.5,224.9,377.8,129.9,6.55
2016-04-20,436.6,7955.28,8242.82,260.5,494.6,276.3,943,133.2,221.3,372.4,128.8,6.59
2016-04-21,435.5,8033.28,8369.23,266.5,492.5,277,970.5,133.3,219.5,376.7,128.5,6.59
2016-04-25,430,7846.96,8142.56,265,487.5,268.5,970,132.4,228.9,371.5,124.6,6.6
2016-04-26,436,7773.3,8090.26,255,489,266.1,960.5,133,220.6,362,125.2,6.59
2016-04-27,439.1,7864.29,8177.43,256.5,494.7,258.4,969,133.8,223,362.9,125.1,6.58
2016-04-28,445,7682.31,7955.13,255,493.7,254.3,971,134,218.8,371,124.7,6.56
2016-04-29,465,7669.31,7968.2,248,487.4,252.4,963,127.8,217.1,362.9,122.7,6.5
2016-05-02,452.6,7508.99,7776.41,246.5,492.5,251,963,127.2,219.7,358.8,123.9,6.45
2016-05-03,441,7322.67,7584.61,241,495.4,246.2,960.5,126.6,217.2,353.6,122.9,6.47
2016-05-04,437.3,7742.97,8068.46,243.5,501,244.2,950.5,125.9,218.3,349.5,123,6.48
2016-05-09,450.4,7491.66,7776.41,242,492.9,240.9,987.5,128.7,231.7,358,123.2,6.54
2016-05-10,454.8,7366,7654.36,248.5,493.4,245.2,998,129.1,235.6,359.6,124.1,6.54
2016-05-11,454.1,7314.01,7602.05,252,492.2,245.7,1000,129.4,240.9,358.4,123.9,6.51
2016-05-12,453,7296.68,7593.33,260,489.4,244.6,1003,127.6,239.2,354.7,122.8,6.54
2016-05-13,448.4,7227.35,7510.51,251,492.5,241.3,1009,130,240.2,357,124.3,6.58
2016-05-17,443.6,7478.66,7763.33,244.5,497.4,248.9,1014,133.1,237.6,359.5,127.3,6.57
2016-05-18,441.9,7379,7680.51,245,495.2,240,1016,133.8,239.8,360.4,127.7,6.63
2016-05-19,440.2,7231.68,7532.31,250,492,239,1067,131.9,245.3,357,125.5,6.64
2016-05-20,442.9,7387.67,7693.59,248,497.8,240.4,1130,133.4,252.4,359.1,126.3,6.63
2016-05-23,439.9,7296.68,7619.49,262.5,496.7,241.4,1205,133.2,256.3,355.9,126.3,6.63
2016-05-24,450,7301.01,7619.49,258.5,505,241.5,1229,133.7,257.3,364.4,127.5,6.68
2016-05-25,464.9,7210.02,7510.51,256,503.5,241.8,1205,134.9,261,377.2,129.3,6.67
2016-05-26,464.6,7279.34,7584.61,257,500.5,241.1,1183,135.6,262.6,372.1,130,6.64
2016-05-27,476,7140.69,7436.41,251.5,503,241,1177,136.5,259.2,371,131,6.69
2016-05-30,475,7188.35,7480,251.5,505.5,241,1194,136.6,262.3,373.8,131.5,6.68
2016-05-31,479,7223.02,7506.15,255.5,506,240.9,1208,136.6,263,371.8,131.8,6.68
2016-06-01,474.4,7236.02,7532.31,248,503.5,237.8,1219,136.6,261,375.5,130.4,6.65
2016-06-02,473.1,7205.69,7497.43,244,498.5,241,1230,136.2,260.1,371.5,129.2,6.67
2016-06-03,474.1,7084.36,7392.82,241,485,241.4,1241,137.6,259.6,370.7,128.6,6.55
2016-06-06,474.9,7197.02,7497.43,242,493.3,244.4,1250,134.9,259,373.6,127.7,6.55
2016-06-07,474.2,7500.33,7846.15,240,490.1,243.8,1266,136.2,257.7,375.6,127.2,6.55
2016-06-08,465.8,7461.33,7833.08,256,488.3,241,1233,137,256.5,372.3,126,6.53
2016-06-09,464.1,7223.02,7562.82,253,486.9,240.7,1233,135,254.8,374.7,123.8,6.57
2016-06-10,449.1,7032.37,7349.23,237.5,472.6,239.6,1161,132.2,247.8,364.5,120,6.61
2016-06-13,440,6898.05,7196.67,229.5,472.7,233.5,1131,130.2,247.3,363.2,118.2,6.58
2016-06-14,429.7,6577.41,6865.38,225.5,463.4,232,1093,126.3,238.5,343,115.3,6.63
2016-06-15,432.4,6755.06,7009.23,225.5,467.5,234.5,1108,127.8,240.7,344.2,117.1,6.6
2016-06-16,422.5,6568.74,6817.44,215,464.7,226.3,1045,125.4,236.2,338.4,115.5,6.62
2016-06-17,437.8,6685.73,6935.13,221.5,463,234,1097,126,238.1,337.5,117.3,6.59
2016-06-20,451.4,6733.39,7031.02,226.5,479,245,1139,129.4,236.3,341,120.5,6.57
2016-06-21,446.4,6798.39,7078.97,222,487.3,248,1137,130.6,235.5,344.4,120.7,6.61
2016-06-22,457,6815.72,7122.56,225.5,492,250,1158,128,235.2,347.7,121.5,6.58
2016-06-23,462.2,7625.98,7968.2,228,505,256.7,1177,125.5,239.1,348.2,122.1,6.54
2016-06-24,436.4,7400.67,7724.1,218,486.9,240,1127,120.8,236.5,345.1,116.5,6.69
2016-06-27,418,6733.39,7061.54,209.5,465.4,233,1078,114.8,234.7,341.9,112,6.75
2016-06-28,429.8,6889.38,7183.59,218.5,478.2,238.3,1114,115.4,238.7,347.5,115.7,6.73
2016-06-29,444.9,7184.02,7510.51,234.5,495.8,241,1170,119.7,247,355.1,118.1,6.69
2016-06-30,452.5,7270.68,7588.97,233,497.7,237.9,1210,120.3,249.8,358.1,119,6.7
2016-07-01,459,7452.66,7754.61,233.5,510,247,1237,123.5,249.2,363.5,122.9,6.68
2016-07-04,450,7431,7750.26,242.5,505,245.2,1230,123.5,257.5,367.7,122.2,6.67
2016-07-05,445.2,7075.7,7418.97,231,509.5,237,1210,121.3,253.6,366.4,120,6.72
2016-07-06,434,6828.72,7109.49,225,502.5,231.6,1189,119.3,252.8,359.1,116.2,6.7
2016-07-07,439.7,7084.36,7432.05,236,508,238.8,1191,121.8,268.8,365.8,118.3,6.73
2016-07-08,442.5,7210.02,7545.38,242,511,242.8,1202,121.7,266.1,367.2,121.2,6.73
2016-07-11,452.5,7253.35,7584.61,244.5,520.5,248.5,1224,123.2,269.1,372.7,123.7,6.73
2016-07-12,456.2,7288.01,7650,240.5,519.5,259.5,1202,123.2,267.5,373.2,126.2,6.73
2016-07-13,454.7,7166.69,7545.38,237,521.5,263.3,1183,123.3,265.8,372.6,122.7,6.71
2016-07-14,454.5,7188.35,7567.18,241,519.5,262.2,1170,123.2,262.1,370.6,122,6.69
2016-07-15,449.3,7054.03,7388.46,237.5,519.5,265.6,1142,120.2,261.3,371.9,121,6.74
2016-07-18,446.8,6980.37,7292.56,239,520,260.9,1142,121.4,264.7,372.2,123.4,6.72
2016-07-19,450.8,6950.04,7292.56,238,516,261.5,1160,120.5,268.4,370.8,122.7,6.75
2016-07-20,458.8,7097.36,7436.41,246.5,523,265.3,1159,121.6,274,373.4,124.2,6.75
2016-07-21,456.8,7084.36,7423.33,254.5,522,265.5,1157,121.5,270.4,372.6,123.4,6.75
2016-07-22,457.9,7075.7,7410.26,251,525,268,1148,121.6,270.5,375,122.7,6.78
2016-07-25,453.1,7071.36,7410.26,245,517.5,267.6,1145,125.4,267.1,370.5,123.4,6.77
2016-07-26,457.6,7075.7,7418.97,245.5,523,269.7,1210,125.8,274.6,381.2,123.6,6.77
2016-07-27,462,7218.68,7545.38,253.5,521,268.6,1193,126.1,269.2,377.8,123.8,6.73
2016-07-28,467.2,7405,7772.05,252.5,521,267.4,1213,125.9,271.5,377.9,123.3,6.71
2016-07-29,464.4,7534.99,7872.31,253.5,522,267.5,1206,125.7,270.5,379.1,124.1,6.66
2016-08-01,462.4,7461.33,7754.61,252,519.5,266.4,1218,126,274.9,380.9,124.3,6.66
2016-08-02,454.2,7309.68,7671.79,245,516.5,263.5,1198,126.8,276.5,370.5,123,6.63
2016-08-03,464.2,7318.34,7671.79,248.5,516,264.6,1202,125.2,273.3,366.6,122.8,6.67
2016-08-04,473.4,7431,7776.41,252,520,264.4,1228,125.2,274.1,367,124,6.68
2016-08-05,473.9,7565.32,7911.54,252,523,266.2,1223,127.3,273.7,330,125.1,6.71
2016-08-08,475.2,7539.32,7898.46,247,520.5,261.6,1198,127.3,271,318,127,6.71
2016-08-09,488.1,7625.98,8020.51,258.5,529,262.6,1233,128.1,273.4,324.5,130.1,6.69
2016-08-10,483.6,7582.65,7950.77,249,524.5,260.7,1167,129.4,273.5,318.4,130.7,6.66
2016-08-11,487.7,7508.99,7902.82,246,530,244.7,1170,139.3,267.1,312,130.1,6.68
2016-08-12,490.9,7764.63,8151.28,246,527.5,240.9,1132,140.2,267,307,130.5,6.67
2016-08-15,495.2,7690.97,8081.54,249.5,530,240.6,1133,143.4,278.5,311.2,130.6,6.65
2016-08-16,490,7651.98,8042.31,245,517.5,246.7,1116,141.5,274.3,309.8,128.8,6.6
2016-08-17,487.4,7517.66,7924.61,236,509.5,244.2,1113,141.3,270.5,309.3,127.6,6.59
2016-08-18,535.5,7721.31,8146.92,236.5,513.5,251,1092,141.8,268.4,309.5,128.3,6.55
2016-08-19,539,7898.96,8303.84,240,510,250.5,1109,142.2,268.1,308.7,128.5,6.57
2016-08-22,565,7916.29,8316.92,247,506,248.1,1150,142.7,275.9,314.4,128.9,6.57
2016-08-23,553.5,8163.27,8552.31,244.5,505,252.2,1156,142.9,277,312.2,130.1,6.58
2016-08-24,556.5,8254.26,8674.36,247,503.5,250.3,1126,143.1,277.7,314.4,130,6.61
2016-08-25,554,8150.27,8565.38,242,502,250.2,1103,142.2,276.7,311.6,129,6.6
2016-08-26,557,8249.92,8648.2,240,503.5,252.2,1094,142.9,274.9,310.8,128.8,6.65
2016-08-29,550.5,8336.58,8704.87,244.5,508,251,1085,143,271.6,313.2,129.4,6.65
2016-08-30,557,8319.25,8717.95,250,505,247.3,1095,143.5,274.3,316,131.2,6.68
2016-08-31,553.5,8241.26,8696.15,242.5,507.5,246.2,1066,143.3,266.6,312.7,133.1,6.67
2016-09-01,554.5,8384.25,8822.56,245,503,249.7,1059,145.3,264.5,307.5,132.8,6.65
2016-09-02,560,8449.24,8857.43,242,511.5,253.5,1049,147.6,266.4,304.8,135.9,6.67
2016-09-05,565,8613.89,9014.36,246.5,507,256,1055,148.5,269.1,307.3,135.9,6.67
2016-09-06,562,8353.92,8770.25,248,505.5,257.4,1058,147.3,268.7,302.9,135.3,6.61
2016-09-07,567,8414.58,8857.43,247,505,259.5,1045,149,271.1,303.8,136.1,6.62
2016-09-08,562,8414.58,8848.72,248,506.5,257.5,1029,147.7,269,302.6,137,6.61
2016-09-09,550,8483.9,8935.9,239.5,502.5,250.1,1000,147,258.6,296.1,135.4,6.62
2016-09-12,549.5,8366.91,8796.41,234.5,496.3,248.4,985.5,146.2,259.3,298.3,133.8,6.63
2016-09-13,549.5,8492.57,8944.61,244,501,249.9,1025,145.3,257.4,302.3,132.9,6.63
2016-09-14,549,8527.23,8979.49,248,502,253.8,1080,147,259.4,305.3,132.8,6.62
2016-09-15,549.5,8527.23,8979.49,253.5,504.5,252.5,1080,147,259.5,304.6,131.8,6.62
2016-09-16,547,8362.58,8735.38,252,508,247.4,1103,147.7,263.3,307.5,131.3,6.68
2016-09-19,554,8379.91,8778.97,250,510,249.6,1098,149,267.8,308.8,132.9,6.67
2016-09-20,557,8245.59,8674.36,254,511.5,250.6,1123,150,271.2,308.7,133.6,6.69
2016-09-21,551.5,8215.26,8630.77,257,510.5,251.6,1152,151.9,269.3,307.7,134.3,6.66
2016-09-22,558,8483.9,8927.18,266,519.5,259.1,1146,151.6,271.7,304,134.5,6.65
2016-09-23,551.5,8163.27,8613.33,265,514.5,256.5,1143,150.7,230.1,296.8,134.1,6.64
2016-09-26,547.5,8020.28,8417.18,252.5,512.5,252.3,1134,149.4,228.3,296.2,133.8,6.62
2016-09-27,540,7885.96,8312.56,250,510.5,247.4,1128,146.1,228.1,288.7,131.7,6.64
2016-09-28,545.5,7989.95,8386.67,257,511,245.9,1142,146.2,224.8,290,133.4,6.64
2016-09-29,546,8059.27,8465.13,252.5,514,249.8,1128,142.9,219.4,280,133.3,6.64
2016-09-30,545.5,8059.27,8473.84,250,514,249.2,1130,142.6,217.1,275.4,133,6.62
2016-10-03,548,8015.95,8421.54,254.5,514,252.8,1142,143.8,217.6,271.5,134.8,6.64
2016-10-04,554,8102.6,8486.92,252.5,515,253.2,1132,144.9,215.6,271.7,138.7,6.64
2016-10-05,553,8154.6,8556.67,250,508.5,250.3,1130,144.9,219.6,277.7,138.2,6.64
2016-10-06,558,8119.94,8530.51,251,493.9,259,1136,144.5,216.7,273.5,139.4,6.67
2016-10-07,548,7933.62,8377.95,247.5,490.7,254.3,1136,142.5,216.8,270.3,138.9,6.64
2016-10-10,551,8028.94,8460.77,245.5,489,255.8,1147,144.4,222.2,270.7,140.1,6.68
2016-10-11,529.5,8007.28,8452.05,246,493.2,257,1136,144,219.9,268.9,137.7,6.73
2016-10-12,528,8041.94,8486.92,238,487.5,259.3,1127,142.8,219.1,267.4,136.2,6.76
2016-10-13,519.5,7833.96,8268.97,229,484.2,251,1105,143.4,217.1,265.7,135,6.73
2016-10-14,532.5,8085.27,8543.59,237,485.8,256.5,1123,142.6,220.8,270.5,136.5,6.78
2016-10-17,534,8046.28,8452.05,233,480.9,254.9,1117,142.5,217.9,272.6,134.3,6.76
2016-10-18,538.5,8106.94,8526.15,237,485.3,254,1137,144.2,218.6,275.3,135.4,6.78
2016-10-19,543.5,8301.92,8735.38,237.5,488.3,255.9,1145,144.7,221.7,276.3,135.9,6.78
2016-10-20,544,8449.24,8874.87,234.5,488.9,258.4,1156,143.8,224,278.2,135,6.81
2016-10-21,545,8514.23,8935.9,237.5,487.9,257.5,1135,144.2,226.1,283.6,135.5,6.83
2016-10-24,549,8570.56,9031.79,241.5,489.6,265,1144,143.9,222.9,282.1,135.2,6.84
2016-10-25,542,8488.24,8935.9,235.5,481.9,259.5,1114,139.8,218.8,276.9,133.2,6.83
2016-10-26,539.5,8609.56,9084.1,234,476.5,255,1104,137,218.7,275,130.8,6.82
2016-10-27,540.5,8600.89,9057.95,237,476.6,250.6,1142,137.1,220.1,279.3,130.6,6.83
2016-10-28,540.5,8605.23,9066.67,231.5,477,246.1,1130,138.5,215.9,237.5,130.9,6.77
2016-10-31,543.5,8592.23,9066.67,230,472.8,246.2,1118,137.4,218.5,242.4,132.4,6.77
2016-11-01,527,8362.58,8822.56,219,467.4,241.3,1064,135.9,215.1,241.2,132.5,6.73
2016-11-02,505.5,7755.97,8190.51,226,447.2,237,1067,136.1,226.4,237.9,130,6.71
2016-11-03,499.6,7799.3,8238.46,226,445,240,1189,136.3,242.1,236.8,132.4,6.7
2016-11-04,497.8,7777.63,8221.02,222.5,442.7,239,1158,135.8,240.3,229.3,129,6.68
2016-11-07,518.5,8041.94,8500,224.5,448.4,242.4,1189,137.5,241.1,230.1,130.5,6.74
2016-11-08,471.1,7859.96,8312.56,220,446.8,241.8,1174,136.1,246.9,225.3,129.9,6.75
2016-11-09,431,7517.66,7946.41,235.5,458.1,268.5,1226,137.6,257.2,234.5,129.1,6.82
2016-11-10,426.1,7595.65,8029.23,236,446.3,278.4,1211,138.8,255.5,230.9,128.6,6.83
2016-11-11,432.5,7262.01,7663.08,223,440.1,278.5,1200,138.4,260,228.5,128.4,6.86
2016-11-14,433.5,7409.33,7820,222,434.3,292.1,1202,137.7,260.8,228.7,128.3,6.93
2016-11-15,440.4,7448.33,7889.74,230,435.5,291.9,1217,139.2,261.6,231.6,128,6.94
2016-11-16,439.5,7444,7859.23,236,434.5,289.5,1229,139.8,260.9,230.8,128.6,6.96
2016-11-17,443.1,7409.33,7820,234,434.9,291,1249,139.6,263.7,229.8,127.6,7
2016-11-18,440.3,7400.67,7872.31,235.5,439.3,285,1246,141.2,265.8,229.2,128,7.02
2016-11-21,441.6,7439.66,7859.23,230.5,447.8,284,1245,140.6,264.4,227.3,128.5,7
2016-11-22,431.9,7595.65,8024.87,231.5,444.2,292,1251,139.9,263.2,224,129.7,7
2016-11-23,440.2,7643.31,8064.1,223.5,438.9,295,1233,138.9,264,220.7,130.1,7.05
2016-11-24,463.1,7482.99,7920.26,219,443.4,294.5,1227,139.5,266.1,221,128.4,7.05
2016-11-25,469,7595.65,8046.67,227,446.4,291.4,1252,138.3,267.9,225.5,127.5,7.02
2016-11-28,474.3,7586.98,8029.23,222.5,449,289.2,1229,136.9,268.7,229,126,7.01
2016-11-29,470.2,7682.31,8155.64,225,441.5,289,1237,136.6,264.4,230.1,126.5,6.99
2016-11-30,463.2,7725.64,8116.41,227.5,445.9,287.8,1216,137,267.6,238,126.3,7.03
2016-12-01,450.3,8180.6,8661.28,220.5,444.1,288.9,1186,134.7,264.1,235.9,124.8,6.98
2016-12-02,437.5,8210.93,8639.49,226,444.8,284.8,1180,135.2,268.6,237.6,124.5,6.98
2016-12-05,437.5,8353.92,8805.13,224.5,448.3,285.8,1193,136.5,265.9,239,126.4,6.91
2016-12-06,425.3,8314.92,8744.1,224,442.2,284.8,1155,136.2,258.8,239.9,128.1,6.94
2016-12-07,426.2,8397.24,8822.56,222.5,437.7,284.8,1160,137,258,243,126.9,6.92
2016-12-08,405.4,8752.55,9214.87,221.5,441,288.2,1165,134.2,261.2,243.8,128.5,7.01
2016-12-09,397,8769.88,9232.31,238,463,290.5,1200,138.3,270.3,253.9,127.2,7.04
2016-12-12,399,8622.56,9084.1,231,458.9,288,1175,140.6,268.6,250.8,127.6,6.99
2016-12-13,406.5,8960.53,9450.25,229,465.7,286.7,1172,141.2,271.5,251.6,127.2,7
2016-12-14,414.1,9220.5,9807.69,225.5,459.4,293.9,1147,140.2,271,248.2,126.3,7.06
2016-12-15,423.4,9463.15,10069.23,233,464.5,296.8,1145,141.8,275.5,254.4,125.6,7.14
2016-12-16,432.5,9480.48,10043.08,235,470,294.3,1139,143.3,279.6,255.3,127.1,7.12
2016-12-19,427.5,9324.49,9851.28,236.5,470.3,290.7,1150,143.8,276.8,254.5,125.8,7.15
2016-12-20,434,9333.16,9982.05,233,473.8,290,1160,145.7,273.5,254.8,125.8,7.16
2016-12-21,439.3,9315.83,9903.59,235.5,468,294.6,1151,145,279,253.5,124.3,7.13
2016-12-22,442.3,9385.16,9964.61,237.5,475.4,291.6,1136,145.9,274.6,254.3,126.5,7.12
2016-12-23,438.7,9324.49,9938.46,238,480.2,290.4,1141,146.1,277.5,255,127.8,7.11
