"Date","MaerskB","FLSmidth","NovoNordisk","OilPrice","USD"
2019-03-13,7570.67,316.5,330.5,384.59,6.6
2019-03-14,7628.2,317.7,333,387.09,6.61
2019-03-15,7575.9,318.9,335,386.17,6.6
2019-03-18,7643.9,320.4,338.8,388.52,6.58
2019-03-19,7820,320.1,344.5,388.43,6.57
2019-03-20,7738.05,307.8,344.6,395.14,6.57
2019-03-21,7689.23,304,344.65,393.08,6.55
2019-03-22,7568.92,296.8,336.35,388.69,6.6
2019-03-25,7516.61,290.6,338.45,386.98,6.59
2019-03-26,7464.31,289.5,345.65,395.85,6.61
2019-03-27,7548,291,343.85,393.77,6.63
2019-03-28,7349.23,282.8,345.85,394.58,6.66
2019-03-29,7359.69,287.5,348.4,399.94,6.64
2019-04-01,7641.28,302.3,347.6,409.14,6.64
2019-04-02,7718.87,308.9,347.45,416.75,6.66
2019-04-03,7752,316,339.85,414.68,6.64
2019-04-04,8174,307.1,337.55,413.28,6.65
2019-04-05,8012,304.2,337.8,419.31,6.65
2019-04-08,8122,299.5,340.1,427.29,6.64
2019-04-09,8100,298.8,339.25,423.99,6.62
2019-04-10,8304,308.2,339.4,427.7,6.62
2019-04-11,8434,312.5,338.8,421.55,6.63
2019-04-12,8514,325.9,333.85,421.05,6.59
2019-04-15,8618,327.7,332.4,418.49,6.6
2019-04-16,8776,326.3,331.25,422.63,6.6
2019-04-17,8994,330.6,322.75,421.05,6.61
2019-04-23,8932,320.4,324.35,439.79,6.64
2019-04-24,8872,318.6,323.5,439.38,6.66
2019-04-25,8818,324,323.4,437.86,6.71
2019-04-26,8898,326.4,327.5,424.4,6.71
2019-04-29,8850,325.4,331.95,424.41,6.7
2019-04-30,8672,334,325.5,424.73,6.65
2019-05-01,8776,333.5,327.3,418.088,6.676
2019-05-02,8710,326.4,327.05,411.16,6.66
2019-05-03,8696,314,317.35,414.81,6.69
2019-05-06,8392,307,317.4,415.34,6.67
2019-05-07,8402,299.5,317.8,409.89,6.67
2019-05-08,8412,300.1,323.7,414.07,6.66
2019-05-09,8162,292,322.35,410.75,6.67
2019-05-10,8132,291.7,320,409.86,6.65
2019-05-13,7894,279.9,314.1,404.85,6.64
2019-05-14,7878,286.4,314,411.31,6.65
2019-05-15,7838,282.5,313,414.32,6.68
2019-05-16,7982,292.6,313.3,419.49,6.67
2019-05-20,7616,284.2,316.9,422.13,6.69
2019-05-21,7736,285.6,318.85,421.7,6.69
2019-05-22,7732,285.2,320.45,410.6,6.69
2019-05-23,7390,277.4,323.9,386.53,6.7
2019-05-24,7200,276.9,323.95,389.84,6.68
2019-05-27,7030,276.2,321.45,394.804,6.67
2019-05-28,7216,275,323.2,393.13,6.67
2019-05-29,7180,263.7,314.7,393.92,6.69
2019-06-03,6922,256.4,324.25,355.54,6.68
2019-06-04,7138,262,319.55,355.33,6.64
2019-06-06,7110,258.7,327.4,348.64,6.63
2019-06-07,7292,263.2,323.75,357.4,6.62
2019-06-11,7316,270.4,340.65,351.66,6.6
2019-06-12,7190,271.4,346,337.21,6.6
2019-06-13,7226,272.3,345,346.5,6.62
2019-06-14,7258,268.4,340.5,347.82,6.63
2019-06-17,7420,268,340.55,345.25,6.65
2019-06-18,7608,274,348,359.51,6.67
2019-06-19,7836,280,346.7,358.06,6.66
2019-06-20,7998,285.4,340.6,375.58,6.6
2019-06-21,8016,286.1,332.95,378.37,6.6
2019-06-24,7972,276.4,333.95,378.29,6.55
2019-06-25,7830,278.6,337.35,377.79,6.56
2019-06-26,7928,284.7,334.2,388.76,6.57
2019-06-27,7950,286.3,334.4,388.5,6.56
2019-06-28,8142,296.9,334.5,381.7,6.56
2019-07-01,8068,300,340.35,387.47,6.58
2019-07-02,8000,295,344.1,369.86,6.6
2019-07-03,8072,290.1,345,377.14,6.61
2019-07-04,8080,296.5,341.75,382.534,6.61
2019-07-05,7958,292.9,339.3,383.42,6.63
2019-07-08,7842,290,334.4,381.64,6.65
2019-07-09,7674,283.1,335.45,383.46,6.66
2019-07-10,7728,281.6,335.05,400.99,6.65
2019-07-11,7730,279.9,327,396.56,6.62
2019-07-12,7700,277.9,318.75,398.08,6.64
2019-07-15,7782,281,317.35,392.93,6.63
2019-07-16,7884,282.1,319.05,382.21,6.65
2019-07-17,7654,278.2,321.4,376.18,6.66
2019-07-18,7558,275.1,322.2,366.7,6.66
2019-07-19,7596,275.9,319,368.59,6.65
2019-07-22,7604,276.8,323.65,371.94,6.66
2019-07-23,7846,281.3,320.8,378.07,6.68
2019-07-24,7766,282.3,331.05,374.59,6.7
2019-07-25,7846,280.9,329,375.29,6.72
2019-07-26,7790,282.1,327.75,375.66,6.7
2019-07-29,7750,284.2,328.8,381.77,6.72
2019-07-30,7554,278.5,323.55,388.53,6.69
2019-07-31,7588,276.9,324,391.95,6.7
2019-08-01,7698,278,330.15,362.85,6.76
2019-08-02,7332,263.6,327.35,374.24,6.72
2019-08-05,6978,251.7,321.4,364.74,6.68
2019-08-06,7034,248.6,324.65,357.64,6.67
2019-08-07,7020,245.4,326,340.71,6.66
2019-08-08,7134,270.1,334.8,350.72,6.67
2019-08-09,7012,263.1,334,362.63,6.66
2019-08-12,6960,259,336.45,366.56,6.67
2019-08-13,7020,263.1,345.9,379.42,6.65
2019-08-14,6980,258.9,338.75,367.84,6.67
2019-08-15,6900,249.1,342.9,364.66,6.69
2019-08-16,7308,263,347.5,369.25,6.73
2019-08-19,7462,272,344,377.78,6.72
2019-08-20,7364,277.6,344.6,378.19,6.73
2019-08-21,7484,284.6,350,373.7,6.72
2019-08-22,7528,281.9,354.85,372.22,6.73
2019-08-23,7298,281.1,354.5,364.41,6.74
2019-08-26,7194,276.7,351,359.14,6.71
2019-08-27,7210,279.6,353.6,369.33,6.72
2019-08-28,7142,276.4,352.65,375.21,6.73
2019-08-29,7202,282.7,354.85,381.67,6.74
2019-08-30,7218,292.1,352.3,372.07,6.76
2019-09-02,7110,289.8,359.1,373.254,6.8
2019-09-03,7174,287,361.05,367.55,6.82
2019-09-04,7370,293.2,362.15,380.57,6.77
2019-09-05,7646,297.6,355.05,379.96,6.75
2019-09-06,7610,293.5,357.35,381.97,6.77
2019-09-09,7832,297.3,342.15,391.35,6.76
2019-09-10,7850,296.2,332.35,387.71,6.76
2019-09-11,8030,309.4,342.6,377.41,6.78
2019-09-12,7960,311.3,342.25,375.25,6.81
2019-09-13,8300,313.3,336.65,368.55,6.73
2019-09-16,8026,311.2,334,427.13,6.77
2019-09-17,7964,310.6,344.3,401.33,6.77
2019-09-18,7790,307.2,345.75,393.13,6.76
2019-09-19,7800,302.4,349.45,392.63,6.75
2019-09-20,7832,299.3,358.5,392.09,6.77
2019-09-23,7730,295.5,360.2,398.91,6.8
2019-09-24,7700,292.1,360.4,388.27,6.79
2019-09-25,7576,289.1,359.25,383.23,6.8
2019-09-26,7632,288.7,358.05,383.79,6.82
2019-09-27,7760,291.1,354.7,382.01,6.83
2019-09-30,7746,298.2,352.15,370.87,6.86
2019-10-01,7590,285,346.25,367.18,6.85
2019-10-02,7450,265.9,338.55,359.96,6.83
2019-10-03,7352,259.3,341.5,357.29,6.82
2019-10-04,7388,265.2,347.9,359.35,6.8
2019-10-07,7442,265.8,352.85,358.41,6.79
2019-10-08,7390,254.3,350.6,357.88,6.8
2019-10-09,7476,256.3,349.9,357.98,6.8
2019-10-10,7658,259.7,349.3,362.72,6.77
2019-10-11,7916,233.7,347.15,370.36,6.76
2019-10-14,7874,226.7,354.45,362.71,6.77
2019-10-15,8070,232.6,355.15,358.4,6.79
2019-10-16,8024,233.5,354.4,362.01,6.78
2019-10-17,7960,231.2,355.6,362.28,6.72
2019-10-18,7972,231,350.6,360.3,6.7
2019-10-21,8590,237.1,352.9,356.26,6.69
2019-10-22,8392,235.5,360.9,363.87,6.71
2019-10-23,8458,237.2,359.7,375.45,6.72
2019-10-24,8384,235.6,364.6,376.68,6.71
2019-10-25,8552,244.8,364.05,380.14,6.73
2019-10-28,8724,249.8,367.25,374.65,6.74
2019-10-29,8756,247.2,367.3,372.62,6.73
2019-10-30,8602,243.7,371.7,368.97,6.73
2019-10-31,8538,239.7,365.85,361.82,6.7
2019-11-01,8776,243.5,378.9,375.87,6.71
2019-11-04,8882,252.9,380.5,377.18,6.7
2019-11-05,8900,256.2,381,383.62,6.73
2019-11-06,8910,257.4,381.15,378.28,6.74
2019-11-07,9150,260.2,379,383.89,6.75
2019-11-08,9102,255.4,389,386.16,6.77
2019-11-11,8986,257.5,389,385.008,6.77
2019-11-12,9172,256,388.95,384.43,6.78
2019-11-13,9030,253.1,391.8,386.19,6.79
2019-11-14,9048,252.8,388.95,384.37,6.79
2019-11-15,9570,255.7,390.45,389.67,6.77
2019-11-18,9640,250.9,383.25,383.86,6.76
2019-11-19,9606,251.7,384.5,370.54,6.75
2019-11-20,9588,250.2,368.75,383.22,6.76
2019-11-21,9436,248.7,362.8,393.24,6.74
2019-11-22,9464,250.9,368,389.78,6.76
2019-11-25,9316,251.7,380.35,392.24,6.79
2019-11-26,9378,253.5,381.8,394.96,6.78
2019-11-27,9374,260.1,381.75,394.43,6.79
2019-11-28,9552,253.4,383.45,391.518,6.79
2019-11-29,9478,249.1,381.2,395.4,6.8
2019-12-02,9514,251.1,377.1,379.35,6.78
2019-12-03,9380,247.5,381.5,378.96,6.75
2019-12-04,9394,250.6,386,394.17,6.74
2019-12-05,9662,253.2,385.5,393.45,6.73
2019-12-06,10075,253.2,383.95,398.74,6.74
2019-12-09,10100,254.4,384.65,398.01,6.75
2019-12-10,10100,252,383.4,399.53,6.75
2019-12-11,10035,248,382.4,396.34,6.75
2019-12-12,10310,257.5,381.45,397.11,6.71
2019-12-13,10060,263.4,383,402.01,6.69
2019-12-16,10180,269.5,391.7,403.69,6.7
2019-12-17,9974,268.8,390.1,407.6,6.7
2019-12-18,9764,264.6,380.85,409.6,6.72
2019-12-19,9622,264.3,384.95,412.03,6.72
2019-12-20,9560,264.1,391.25,406.9,6.73
2019-12-23,9626,266.2,390.9,408.24,6.75
2019-12-27,9732,265.4,391.45,413.67,6.7
