"Date","Vestas","MaerskA","Coloplast","Genmab","GN","Lundbeck","NovoNordisk","USD","NOK","C20index"
2012-05-24,7.52,6090.39,204,43.1,67.6,122.4,164.8,5.92,0.99,439.67
2012-05-25,7.49,6062.65,204.6,42.63,68.15,124.2,167.8,5.92,0.98,443.94
2012-05-29,7.66,6197.84,209.4,43,69.95,126.5,165.3,5.93,0.99,444.09
2012-05-30,8.05,6083.45,206.6,42.21,70,127.5,161.9,5.97,0.99,435.72
2012-05-31,7.36,6152.78,206.6,42,70.35,124.5,159.9,5.99,0.99,432.26
2012-06-01,6.88,5944.8,202.4,41.5,68,123.5,156.1,6.03,0.98,419.65
2012-06-04,6.49,5823.48,198.1,42.95,67.5,124.2,154.8,5.97,0.98,415.45
2012-06-06,6.31,5979.46,199,42.69,68.35,124.5,160,5.95,0.98,426.63
2012-06-07,6.39,6222.11,203,43.34,70.4,124.5,160.8,5.9,0.98,433.51
2012-06-08,6.53,6125.05,204.4,42.98,70.55,123.8,156.6,5.96,0.98,426.59
2012-06-11,6.11,6187.44,204,43.15,72,124.1,160.6,5.93,0.98,432.37
2012-06-12,5.94,6125.05,205.4,43.2,70.4,122.7,161.6,5.95,0.98,431.21
2012-06-13,5.96,6100.78,208.6,43.01,71.1,121.4,162.2,5.93,0.99,431.24
2012-06-14,5.88,6007.19,207.8,44.59,71.2,122.5,161.3,5.92,0.99,428.73
2012-06-15,5.92,6215.17,207,44.15,71.55,121.4,160.6,5.9,0.99,431.19
2012-06-18,5.88,6166.65,207,45.6,73.25,121.2,162.6,5.89,0.99,432.98
2012-06-19,6.12,6336.5,212,50.05,73.95,124,165,5.89,0.99,439.89
2012-06-20,6.16,6395.42,208.4,48.8,74,122,163.9,5.85,0.99,440.85
2012-06-21,6.33,6357.29,210.4,51.45,74.5,121.7,163.8,5.87,0.99,439.99
2012-06-22,6.06,6346.9,209,53.3,73.95,122.2,164,5.93,0.99,438.64
2012-06-25,6.03,6111.18,207.2,54.9,71.65,119.2,162.2,5.95,0.99,432.08
2012-06-26,5.8,6055.72,207,54.8,68.85,117.8,162.4,5.96,0.99,428.68
2012-06-27,5.79,6069.59,209.4,55.05,70.3,118.4,164.8,5.96,0.99,433.63
2012-06-28,6,6066.12,208.6,58.9,69.15,118.2,166.8,5.99,0.98,434.32
2012-06-29,6.48,6326.1,210.8,58.45,70.85,121,169.7,5.9,0.99,446.04
2012-07-02,5.96,6412.76,212.8,56.5,73.05,123.8,171.8,5.9,0.99,451.39
2012-07-03,5.92,6631.14,216.6,56.25,74.5,125,174,5.91,0.99,458.25
2012-07-04,5.98,6693.53,214.2,56.5,74.15,125.1,173.6,5.92,0.99,459.61
2012-07-05,6.04,6651.93,217,57,74.65,123.3,176.4,5.98,0.99,462.5
2012-07-06,5.71,6440.49,216.2,56.8,74.65,121,176.9,6.01,0.99,460.2
2012-07-09,5.57,6371.16,214.6,59.2,72.85,120.6,176.6,6.05,0.99,458.03
2012-07-10,5.27,6534.08,217,59.45,73.9,120.3,178.7,6.05,0.99,464.19
2012-07-11,5.06,6516.75,218.2,59.5,73.2,120,176.8,6.07,0.99,460.4
2012-07-12,5.02,6450.89,214.4,63,72.7,119.6,177.8,6.11,1,459.11
2012-07-13,5.02,6579.14,216,64.25,74,119.8,177.1,6.1,1,461.1
2012-07-16,5.05,6676.2,219.8,63.8,74.7,120,178.3,6.11,1,466.25
2012-07-17,5.09,6776.72,222.4,63.1,74.9,120.5,178.6,6.06,1,467.55
2012-07-18,5.23,6863.38,225.6,63,74.8,123.4,178.4,6.08,0.99,470.23
2012-07-19,5.35,7015.9,231.4,64.1,75.2,125.5,179.8,6.05,0.99,477.04
2012-07-20,5.26,6880.71,230.2,63,75.15,128,179.2,6.1,1,473.19
2012-07-23,5.04,6603.41,225.4,61.7,72.85,125,177.4,6.15,1.01,463.21
2012-07-24,5.03,6672.73,225.8,64.4,73.4,122.3,177.1,6.15,1.01,464.37
2012-07-25,5,6651.93,227.8,64.1,73.3,118.8,178.4,6.13,1.01,466.58
2012-07-26,5.02,6787.12,228.4,64.05,72.65,120.4,180.7,6.07,1.01,472.48
2012-07-27,5.02,6901.51,229.8,63.7,72.95,121.6,185.8,6.04,1,482.98
2012-07-30,5.19,6946.57,230.4,62.8,72.9,121.8,186,6.07,1,485.01
2012-07-31,5.79,6908.44,229.4,62.1,72.35,120,186.9,6.06,1,484.14
2012-08-01,5.33,6811.39,227,62,71.7,119.2,186.1,6.05,1.01,481.6
2012-08-02,5.49,6800.99,226.8,62.2,70.9,117.6,185.7,6.03,1,479.38
2012-08-03,5.56,6925.78,229.8,63.5,72,118.5,188.2,6.08,1.01,486.23
2012-08-06,5.62,7002.04,230.6,63.3,74.1,118.2,188,6.01,1.01,488.3
2012-08-07,5.64,7022.83,230,63.65,74.1,118.4,186.1,5.99,1.01,488.85
2012-08-08,5.6,6967.37,230.4,63.9,73.95,111,185.2,6.03,1.02,487.71
2012-08-09,5.75,6918.84,231,63.9,77.5,110,187.6,6.05,1.02,492.22
2012-08-10,5.86,6714.33,232.4,62.4,75.7,109.3,187.5,6.07,1.02,489.16
2012-08-13,5.81,6787.12,234,63.8,75.3,108.7,186.4,6.03,1.02,489.03
2012-08-14,5.86,6915.38,236.4,63.3,76.75,108.6,191.8,6.03,1.02,497.59
2012-08-15,5.84,6922.31,236,62.7,77.25,109.3,193.4,6.06,1.02,500.37
2012-08-16,6.08,6877.25,234,64.2,76.55,109.2,190.4,6.06,1.01,496.85
2012-08-17,6.5,6880.71,234.4,65.1,77.15,108.8,187.8,6.04,1.02,493.87
2012-08-20,6.43,6863.38,236.6,65.05,76.75,108.2,188.9,6.05,1.02,494.49
2012-08-21,6.79,6911.91,238,66,77.2,108,186.3,5.99,1.02,494.14
2012-08-22,6.35,6852.98,231.6,69.95,76.55,108.2,186.2,5.98,1.01,490.54
2012-08-23,6.67,6804.45,231.8,69.85,76,107.7,186.4,5.93,1.01,491.09
2012-08-24,6.58,6627.67,232.2,69.5,76.5,108.3,185.5,5.95,1.02,487.55
2012-08-27,6.78,6703.93,234,69.65,76.7,108.2,185.9,5.94,1.02,489.87
2012-08-28,8.04,6579.14,230,68.15,76.8,108.5,185.4,5.94,1.02,487.29
2012-08-29,7.64,6634.6,232,67.85,77.85,108.8,185.6,5.94,1.02,489.53
2012-08-30,7.93,6419.69,235,78.75,79.6,108.6,186,5.94,1.02,488.04
2012-08-31,8.25,6346.9,236.6,78.5,80.15,109.2,186.6,5.91,1.02,490.16
2012-09-03,8.87,6454.35,236.2,83.3,80.55,108.9,187.3,5.93,1.02,494.23
2012-09-04,9.7,6388.49,233.8,79.7,80.1,107.9,185.1,5.92,1.02,489.88
2012-09-05,8.9,6409.29,236,80,81.5,108,187.4,5.92,1.02,492.97
2012-09-06,9.13,6495.95,239.4,80.5,84.15,108.8,188.8,5.9,1.01,499.82
2012-09-07,9.19,6589.54,237,80,81.45,107.3,185.8,5.86,1.01,496.63
2012-09-10,9.33,6617.27,235.8,79.25,81.5,105,184.2,5.83,1.01,494.79
2012-09-11,8.76,6582.61,239.2,77,83.35,106.3,185.1,5.83,1.01,495.37
2012-09-12,7.98,6638.07,239.4,74.15,84.4,103.8,179.2,5.78,1.01,489.7
2012-09-13,6.91,6579.14,236.8,73.85,85,103.5,178.4,5.77,1,485.06
2012-09-14,7.3,6898.05,234,73.8,85.1,103.9,175.4,5.69,1,488.49
2012-09-17,7.91,6863.38,232,76.65,84.15,103.6,175.8,5.7,1,486.27
2012-09-18,7.99,6731.66,230.8,73.85,84.2,103.8,177.5,5.71,1,486.82
2012-09-19,7.9,6918.84,231.8,74,84.5,103.3,177.3,5.73,1,488.72
2012-09-20,7.92,6929.24,231.8,72.8,84.9,104.6,181.1,5.75,1,494.5
2012-09-21,8.14,7092.16,234,73.05,85.6,106.4,183.4,5.74,1,498.93
2012-09-24,8.58,6995.1,235.4,74.35,86.8,105.9,184.2,5.77,1,498.97
2012-09-25,9.02,7015.9,236.6,73.8,88.45,105.4,185,5.77,1.01,500.9
2012-09-26,8.75,6852.98,234.6,72.6,87.6,103.2,183.7,5.8,1.01,494.04
2012-09-27,8.6,6839.12,238.4,72.25,88.75,104.9,183.1,5.79,1.01,494.1
2012-09-28,8.25,6814.85,241.6,72.95,89.25,107.8,183.3,5.77,1.01,493.22
2012-10-01,8.12,7036.7,243,73.7,90.25,106,185.2,5.79,1.01,499.78
2012-10-02,7.99,7050.57,244,75.15,90.4,106.9,185.3,5.77,1.01,500.44
2012-10-03,7.58,7057.5,243.6,75.95,89.5,105.8,185.5,5.78,1.01,499.69
2012-10-04,7.12,6988.17,243.8,77.75,89.4,107.1,188.2,5.76,1,502.39
2012-10-05,7.46,7043.63,245.4,78.9,90.15,108.3,188.7,5.73,1.01,505.34
2012-10-08,7.61,7022.83,244.4,78.2,89.15,107.4,188.4,5.75,1.01,504.23
2012-10-09,7.32,6873.78,243.6,79.25,88.75,106.3,187.8,5.76,1.01,499.97
2012-10-10,7.05,6690.06,248.4,78.5,88.25,105.6,186.9,5.79,1.01,496.1
2012-10-11,7,6742.06,250,82.05,88.65,105.2,185.4,5.77,1.01,495.21
2012-10-12,6.84,6603.41,250.8,82.05,88.7,104.8,184.7,5.75,1.01,491.41
2012-10-15,6.85,6610.34,252.8,81.9,89.7,105.4,188.8,5.75,1.01,496.66
2012-10-16,6.91,6735.13,257,83.55,90.2,105.9,190.1,5.72,1.01,501.82
2012-10-17,6.9,6745.53,252.6,86.85,89.4,104.8,190.1,5.69,1.01,500.55
2012-10-18,6.9,6807.92,254.8,86.2,90.5,103.7,189.9,5.69,1.01,501.53
2012-10-19,6.59,6697,255,87,90.15,104,194.1,5.72,1.01,504.66
2012-10-22,6.27,6658.87,253,84.85,89.65,103.5,194,5.71,1.01,503.28
2012-10-23,6.23,6582.61,249.2,82.85,87.35,100.6,192.7,5.74,1.01,497.71
2012-10-24,6.45,6586.07,249.4,83.5,89.15,101,192.4,5.76,1,496.96
2012-10-25,6.21,6586.07,251.2,83.4,90.7,99.5,192.3,5.74,1,499.41
2012-10-26,6.15,6596.47,255.6,82.95,91.55,99.65,186,5.78,1,491.78
2012-10-29,6.04,6620.74,254,82.5,90.3,99.35,186.4,5.78,1,493.16
2012-10-30,6.4,6617.27,255,80.6,90.7,101.2,185.8,5.76,1,488.47
2012-10-31,6.67,6606.87,252.4,80.2,90.2,100.2,185.5,5.74,1.01,485.28
2012-11-01,6.4,6690.06,256.4,83.9,92.9,99.05,181.9,5.75,1.01,484.83
2012-11-02,6.72,6773.26,253,83,92.4,99,184,5.81,1.02,489.13
2012-11-05,6.31,6648.47,255,81.4,92.6,98,184.7,5.84,1.02,488.36
2012-11-06,6.14,6634.6,254.6,81,92.1,96.4,172,5.83,1.02,473.8
2012-11-07,5.33,6603.41,263.2,81.4,90.6,101,174.2,5.85,1.02,476.61
2012-11-08,5.4,6572.21,264.8,81.4,88.65,98.25,173,5.86,1.02,473.69
2012-11-09,5.23,6648.47,265.2,79.35,89.65,98.75,185.6,5.88,1.02,489.75
2012-11-12,5.14,6759.39,263.4,78.95,89,95.75,182.6,5.86,1.02,487.12
2012-11-13,4.95,6752.46,262.6,75.6,87.9,97.25,182.8,5.87,1.02,485.54
2012-11-14,4.92,6714.33,258.2,74.3,87.35,94.25,183.4,5.86,1.02,484.61
2012-11-15,4.81,6620.74,257.8,70.7,83.75,93.85,179.1,5.85,1.01,477.23
2012-11-16,5.05,6606.87,258,69.5,80.95,92.35,178.5,5.85,1.01,475.7
2012-11-19,4.84,6693.53,260,70.05,82.7,93.1,178.9,5.84,1.01,478.52
2012-11-20,4.88,6717.8,260.6,71.75,83.05,92.55,181.2,5.82,1.02,482.16
2012-11-21,4.88,6710.86,262.2,71.25,83.9,93.2,181.4,5.82,1.02,483.11
2012-11-22,5.18,6762.86,266.6,72,83.8,95,183.2,5.78,1.02,488.1
2012-11-23,5.21,6731.66,267.2,72.25,83.9,96.15,184.2,5.78,1.02,490.27
2012-11-26,6.31,6655.4,269,70.25,82.2,96.55,182.8,5.75,1.02,487.22
2012-11-27,5.57,6672.73,272,70.8,83.3,96.5,183.4,5.75,1.01,488.88
2012-11-28,5.38,6537.54,271.8,69,81.8,95.45,183.1,5.79,1.02,486.44
2012-11-29,5.6,6624.2,271.4,70.95,81.15,95.05,183.4,5.74,1.01,490.77
2012-11-30,5.51,6724.73,267.8,76.25,81.05,95.9,182.2,5.74,1.01,490.93
2012-12-03,5.82,6738.59,272,75.4,81.25,94,183.8,5.71,1.02,493.98
2012-12-04,5.98,6655.4,273.6,76,81.7,95.2,183.8,5.7,1.02,492.97
2012-12-05,6.14,6655.4,273.4,80.55,81.7,97.4,184.1,5.71,1.01,494.23
2012-12-06,5.9,6700.46,274.2,80.45,81.65,99.8,184.4,5.71,1.02,497.07
2012-12-07,6,6714.33,274,80.2,81.45,99.2,185.7,5.78,1.02,498.57
2012-12-10,6.08,6710.86,274,82.55,81.25,99.15,186,5.77,1.02,499.44
2012-12-11,6.1,6738.59,278,82,80.55,98.2,188,5.74,1.02,502.48
2012-12-12,6.05,6818.32,271.6,81.3,80.45,98.85,186.6,5.72,1.02,500.84
2012-12-13,6.1,6807.92,270.2,82.5,79.1,98.95,185.2,5.71,1.02,497.77
2012-12-14,6.39,6898.05,271.8,83.9,78.9,98.2,184.8,5.7,1.01,498.76
2012-12-17,6.42,6856.45,264.6,82.35,77.25,97.45,182.9,5.67,1.01,493.23
2012-12-18,6.67,6960.44,270.4,80.7,80.3,96.65,181.4,5.66,1.01,492.4
2012-12-19,6.8,7043.63,271.6,82,79.5,82.15,181.7,5.61,1.01,493.74
2012-12-20,7.17,6995.1,277.1,80,81.25,82.25,181.2,5.63,1.01,495.72
2012-12-21,7.14,6988.17,278,80.6,81.25,81.65,183.2,5.65,1.02,496.97
2012-12-27,6.82,7029.77,277,78.95,81.45,82,183.4,5.62,1.01,497.93
2012-12-28,6.37,6939.64,276.5,77.8,81.8,82.9,183.3,5.66,1.02,496.16
2013-01-02,6.8,7251.61,278,78.45,82.5,83.5,186.7,5.63,1.02,506.42
2013-01-03,6.84,7327.87,278.5,78.95,82,83.9,187.6,5.69,1.02,508.41
2013-01-04,6.87,7320.94,283.2,78.5,82.15,86.1,190.1,5.73,1.02,513.09
2013-01-07,7.34,7355.6,283.5,81,81.8,87.4,189.2,5.72,1.02,513.85
2013-01-08,7.09,7307.08,287.5,80.45,81.8,88,192,5.7,1.02,517.98
2013-01-09,7.34,7445.73,285.5,80.9,82.1,88.95,192.6,5.71,1.02,521.07
2013-01-10,7.93,7577.45,288,83.05,84.45,89.95,191.7,5.69,1.02,522.47
2013-01-11,8.35,7570.52,283.9,83.2,83.8,90.4,193.7,5.62,1.02,523.48
2013-01-14,7.59,7584.38,284.4,84.3,83.5,90,193.7,5.59,1.01,522.1
2013-01-15,7.69,7556.65,286,84.2,83.5,89,196.1,5.6,1.01,526.43
2013-01-16,7.66,7535.85,289.4,87.45,84.4,89,198.1,5.62,1.01,529.22
2013-01-17,7.63,7577.45,289.9,90.3,87.9,88.5,198.8,5.58,1.01,531.43
2013-01-18,7.75,7632.91,291.1,89.95,88,88,196.5,5.6,1,530.26
2013-01-21,7.66,7778.5,289.8,95.1,88,88,198,5.6,1,534.77
2013-01-22,7.73,7688.37,288.7,96.9,87.6,87.55,199.1,5.6,1,535.31
2013-01-23,7.83,7591.32,287.6,101.8,89.2,87.5,202.4,5.6,1.01,537.92
2013-01-24,7.54,7501.19,287.9,100.6,89.4,86.6,201.4,5.59,1.01,536.63
2013-01-25,7.7,7591.32,289.2,103.6,90.05,87.2,203.2,5.54,1.01,541.83
2013-01-28,7.66,7563.59,292,100.8,90,86.2,202,5.55,1,539.03
2013-01-29,7.5,7487.33,292.6,98.65,89.75,87.05,202.8,5.55,1.01,539.49
2013-01-30,7.25,7424.93,281.3,99.3,90,87.95,204.2,5.51,1,541.05
2013-01-31,6.64,7203.08,290,98,89.55,86.9,202.2,5.51,1,535.73
2013-02-01,6.88,7348.67,288.9,96.8,90.95,89.6,208.2,5.47,1,547.66
2013-02-04,6.87,7272.41,289.5,97.2,91,89.15,210.2,5.5,1,547.74
2013-02-05,6.79,7334.81,291.1,96.7,91.3,88.6,212.2,5.51,1.01,552.39
2013-02-06,7.34,7265.48,289.4,94.7,91.25,89.65,213.2,5.52,1,551.7
2013-02-07,8.1,7307.08,290.5,93.85,91.1,89.75,213,5.51,1,553.46
2013-02-08,8.04,7369.47,289.6,94.7,90.5,90,214,5.58,1.01,556.88
2013-02-11,7.76,7314.01,287,95.55,89.85,90.15,185.7,5.57,1.01,520.37
2013-02-12,8.03,7341.74,293.8,99.25,90.85,90.25,186.4,5.55,1.01,522.44
2013-02-13,8.12,7362.54,295.5,97.55,91.3,91.9,188.6,5.54,1.01,527.35
2013-02-14,8.03,7376.4,291.3,97.5,90.5,91.5,191.8,5.6,1.01,531.54
2013-02-15,8.04,7355.6,292,102,90.3,92.65,191.2,5.6,1.01,531.89
2013-02-18,8.07,7369.47,290,103.9,89.8,93,191.7,5.59,1.01,528.85
2013-02-19,8,7570.52,297.3,106.2,91.55,93.85,192.8,5.59,1.01,534.17
2013-02-20,8.4,7577.45,297.4,108,91.75,94.05,196.3,5.58,1.01,540.3
2013-02-21,7.98,7508.12,295.1,105.7,99.6,93.5,195.1,5.66,1,536.13
2013-02-22,8.15,7383.34,297.2,103.7,100.9,94.35,195.8,5.66,1,539.49
2013-02-25,8.25,7563.59,294.7,102.8,104.5,95.75,198,5.61,1,543.41
2013-02-26,8.04,7542.79,297.6,100.9,101.8,94.95,200.4,5.7,1,544.78
2013-02-27,8.1,7556.65,294.6,100.7,102.4,94.5,198.4,5.69,1,543.04
2013-02-28,8.16,7619.05,297.9,102.9,102.2,96.85,199.5,5.68,1,546.55
2013-03-01,8.2,7452.66,297.7,104.8,105,99.95,201.6,5.74,1,549.11
2013-03-04,8.04,7480.39,302.1,104.4,104.2,99.75,206.6,5.73,1,556.56
2013-03-05,8.09,7605.18,306.2,103,105.9,100.4,207.8,5.72,1,562.55
2013-03-06,8.18,7646.78,306.1,101.5,105.5,100.4,205.4,5.72,1,557.76
2013-03-07,8.22,7556.65,309.9,101.9,106.5,100.9,200.4,5.73,1.01,552.03
2013-03-08,8.63,7591.32,311,117.1,104.3,100.8,199.6,5.7,1,552.76
2013-03-11,9.05,7591.32,313.5,118.9,104.3,101.7,201.6,5.74,1,554.94
2013-03-12,9.34,7612.11,312,118.6,106.5,101,199.9,5.71,1,554.46
2013-03-13,9.32,7584.38,314.6,123.9,106.9,102.4,201.4,5.74,1,555.82
2013-03-14,9.29,7653.71,315.3,122.4,107.3,102.3,199.3,5.76,0.99,554.81
2013-03-15,9.25,7688.37,316.7,123.1,107.3,103.6,199.8,5.7,0.99,554.75
2013-03-18,9.33,7674.51,320.6,120,105.3,102.3,192,5.77,0.99,543.7
2013-03-19,9.25,7702.24,321.1,120.3,106.5,102,193,5.76,0.99,544.66
2013-03-20,9.38,7750.77,320.9,127,105.1,103.3,190.3,5.76,0.99,541.85
2013-03-21,9.44,7743.84,319,128.3,105,101.8,187.4,5.77,0.99,537.06
2013-03-22,9.54,7723.04,322.1,129,103.7,99.9,185.5,5.76,0.99,534.24
2013-03-25,9.48,7660.64,323.6,133,104.5,99.15,187.8,5.76,0.99,536.21
2013-03-26,9.47,7674.51,321,134,105.5,108,189.8,5.79,0.99,538.77
2013-03-27,9.3,7535.85,312.9,134.5,103.5,107.1,189,5.84,1,534.47
2013-04-02,8.9,7501.19,326.9,139.5,107,109.3,190.6,5.81,1,540.62
2013-04-03,8.82,7480.39,327.5,144,106.9,109.7,193,5.81,1,543.5
2013-04-04,8.68,7341.74,319.3,141.8,107.5,111,190.3,5.81,1,535.6
2013-04-05,8.39,7210.02,317.4,138.4,107.2,111.5,187,5.76,1,527.08
2013-04-08,9.04,7189.22,321.5,139.7,108.3,113,190.9,5.72,1,532.91
2013-04-09,8.92,7175.35,317.2,146,107.6,113.9,190.1,5.72,1,532.32
2013-04-10,9.46,7279.34,319.5,148.4,109.3,114,189.5,5.7,0.99,537.44
2013-04-11,9.37,7300.14,321.7,154.4,110,114.5,192,5.68,1,541.45
2013-04-12,9.57,6939.64,322.1,152.9,109.5,114.9,190.8,5.71,1,535.48
2013-04-15,9.3,6759.39,323,156.5,110,115,192.9,5.7,0.99,534.42
2013-04-16,9.18,6835.65,315.6,155.6,109.1,113.7,191,5.68,0.99,530.71
2013-04-17,8.73,6655.4,303,147.5,107.8,109.3,190,5.68,0.99,524.52
2013-04-18,8.52,6700.46,300.5,148,109.3,112.3,189.8,5.72,0.98,523.21
2013-04-19,8.82,6742.06,294,147.4,107,108.5,189.7,5.68,0.98,524.88
2013-04-22,8.95,6828.72,287.9,147.5,104.9,109.4,189.8,5.72,0.98,524.65
2013-04-23,9.3,7002.04,295.2,148,105,112.3,190.5,5.74,0.97,530.56
2013-04-24,9.35,6925.78,296.5,148.3,102.6,112.8,195.7,5.73,0.97,536.14
2013-04-25,9.57,6953.51,293.4,148.2,104,114.1,196.5,5.7,0.97,537.94
2013-04-29,9.78,6724.73,296.1,149.2,104,113.5,198.3,5.69,0.98,538.93
2013-04-30,9.81,6707.4,308,147.6,103.4,113.2,198.6,5.7,0.98,539.28
2013-05-01,9.95,6672.73,303.4,144.5,102.9,113,195.2,5.64,0.98,536.69
2013-05-02,10,6742.06,312.6,157,105.3,111.4,196.9,5.65,0.98,538.01
2013-05-03,10.08,6908.44,314.6,155.7,110.6,113.4,195.4,5.68,0.98,538.96
2013-05-06,10.61,6839.12,313.4,154.7,109.1,111.9,198,5.69,0.98,541.94
2013-05-07,10.58,6863.38,315.1,154.6,109.8,111,196.4,5.69,0.98,542.22
2013-05-08,11.97,6877.25,322.1,160.9,110.5,111.4,195.9,5.67,0.98,546.03
2013-05-13,13.26,6794.06,327.9,162.2,115.5,112.3,199.2,5.75,0.99,550.66
2013-05-14,13.92,6807.92,330.1,164.9,115.7,113.3,201.2,5.74,0.99,555.69
2013-05-15,14.1,6683.13,331.5,170,115.8,112.8,203,5.79,0.99,556.79
2013-05-16,13.96,6790.59,327.6,180,116.1,115.6,199.6,5.78,0.99,552.34
2013-05-17,13.75,6911.91,326.7,197.6,113.7,115.8,199,5.79,0.99,551.23
2013-05-21,14.22,6922.31,328.7,192.7,114.4,116,197.9,5.79,0.99,551.95
2013-05-22,14.66,7022.83,333.2,195.5,113.4,115,197.8,5.77,1,553.85
2013-05-23,14.05,6873.78,327,185,112.1,113,193.8,5.78,0.99,543.23
2013-05-24,14.97,6832.19,326.5,191.5,112.2,112.8,193.5,5.76,0.99,544.48
2013-05-27,15.4,6891.11,331.6,188,112.5,113.2,193.8,5.76,0.99,547.07
2013-05-28,16.6,6967.37,334.7,197,114,113.2,194,5.76,0.99,552.21
2013-05-29,16.78,6974.31,330.1,195.2,111.1,111.7,189.5,5.76,0.98,542.9
2013-05-30,17,6877.25,326.5,208.5,111.1,112,190,5.76,0.98,543.91
2013-05-31,16.98,6835.65,328,206,110.3,110.7,184.9,5.73,0.98,535.37
2013-06-03,15.74,6839.12,330,202,108.5,109.2,184.5,5.73,0.98,533.48
2013-06-04,15.45,6981.24,325.8,206.3,108.7,107,187.4,5.69,0.98,537.26
2013-06-06,14.66,6852.98,321,216.9,106.2,107.5,184.9,5.68,0.98,527.67
2013-06-07,14.67,6794.06,320,214.6,105.7,107.6,183.4,5.62,0.98,526.31
2013-06-10,14.88,6967.37,318.8,218.8,105.5,106.9,184.5,5.64,0.98,528.78
2013-06-11,14.42,6814.85,315.3,199,101.2,104,186.5,5.62,0.97,525.28
2013-06-12,14.41,6752.46,320.1,199,106,104.2,187.5,5.62,0.97,527.27
2013-06-13,14.4,6710.86,318.3,190.6,104,103.4,186.5,5.6,0.97,526.14
2013-06-14,14.46,6717.8,319.5,184.5,107.9,103.5,186.4,5.61,0.98,526.84
2013-06-17,15.08,6738.59,322.3,186.5,107.7,103.3,181.4,5.59,0.98,522.11
2013-06-18,14.85,6939.64,327.5,188.8,108.5,101.2,181.1,5.58,0.97,521.25
2013-06-19,14.95,7008.97,328.8,184.1,107.2,102.1,177.5,5.56,0.97,515.64
2013-06-20,14.46,6856.45,318.8,180,104,101.2,176.2,5.65,0.95,506.66
2013-06-21,14.6,6797.52,317.8,177,104,100.7,174.9,5.66,0.94,504.57
2013-06-24,14.26,6672.73,309.6,165,102.8,97.8,170.7,5.7,0.93,493.9
2013-06-25,14.47,6662.33,314.5,168.6,104.5,100.6,174.4,5.68,0.93,503.1
2013-06-26,15.27,6645,317.6,179,106.9,101.5,178.6,5.73,0.94,510.8
2013-06-27,16.15,6669.27,325.2,185.6,109,103.5,182.4,5.72,0.95,518.67
2013-06-28,16.28,6697,321.3,174,108.3,102.2,178.6,5.7,0.95,512.03
2013-07-01,16.1,6849.52,322.3,178.5,109,102,182.3,5.72,0.94,518.97
2013-07-02,16.23,6995.1,323,177,107.9,101.9,181.8,5.73,0.94,519.71
2013-07-03,16.26,6856.45,324,176.4,107.5,102.2,181.4,5.76,0.94,516.22
2013-07-04,17.08,6870.31,327,177.5,109.6,103.9,185.2,5.75,0.94,525.76
2013-07-05,17.2,6828.72,331,175.9,108.6,104.6,186.4,5.79,0.94,526.64
2013-07-08,17.96,6988.17,331.5,178.5,109.7,104.8,187.6,5.8,0.94,533.01
2013-07-09,18.16,6995.1,333.5,179,110.1,105.2,185.1,5.8,0.94,531.69
2013-07-10,17.96,7133.76,336.3,179.7,110.4,107.5,188,5.82,0.95,537.47
2013-07-11,18.6,7286.28,340,178.4,109.5,108.4,187,5.72,0.94,539.95
2013-07-12,18.78,7237.75,345,178.7,110.5,112,187.1,5.72,0.94,540.62
2013-07-15,18.68,7133.76,347,179,110.9,111.8,186,5.73,0.94,539.11
2013-07-16,18.48,7071.36,336.2,180,108.7,112.9,184.4,5.68,0.94,534.06
2013-07-17,18.79,7057.5,334.4,180.4,110.7,111.8,187.4,5.68,0.95,540.1
2013-07-18,18.86,7092.16,336.7,185.7,110.1,111.5,186.8,5.7,0.95,540.9
2013-07-19,19.53,7175.35,335.1,182.4,108.7,112.3,184.8,5.68,0.95,538.7
2013-07-22,20.2,7147.62,332,181.4,108.2,112.4,183.8,5.66,0.95,537.53
2013-07-23,20.58,7230.82,330.2,177.1,107,114,185.4,5.66,0.95,541.48
2013-07-24,21.84,7265.48,326,173.8,109.4,114.8,187.4,5.63,0.96,546.81
2013-07-25,22.1,7334.81,329,167.5,108.2,114.3,186.4,5.65,0.95,543.88
2013-07-26,21.52,7216.95,325.5,166,107.5,114,188.1,5.62,0.95,542.87
2013-07-29,21.34,7216.95,326.8,165,114,114.1,189,5.62,0.95,545.09
2013-07-30,21.8,7251.61,328.7,164.9,117.4,114,188.4,5.61,0.95,547.16
2013-07-31,22.72,7196.15,327.6,162,116,113,189.6,5.62,0.95,546.92
2013-08-01,23.9,7300.14,327.4,161.4,119.1,113.8,195,5.63,0.95,560.72
2013-08-02,24.4,7300.14,329.5,158.8,117.7,113,193.6,5.65,0.95,560.58
2013-08-05,25.26,7300.14,333.8,159.6,117.2,114.5,195.2,5.62,0.95,563.99
2013-08-06,23.4,7265.48,335.2,160.1,118.1,115,193.2,5.62,0.95,557.78
2013-08-07,22,7230.82,327,160.8,117.3,115,192.3,5.6,0.94,554.36
2013-08-08,22.78,7320.94,329.7,166.7,117.4,112.2,192.8,5.58,0.95,557.15
2013-08-09,22.66,7424.93,324.3,169,117.1,114.6,192.5,5.58,0.95,560.43
2013-08-12,22.68,7341.74,325.5,169.7,117,113.6,195,5.62,0.96,562.73
2013-08-13,22.34,7515.06,317.7,168.7,117,113.5,197,5.61,0.96,568.07
