"Date","Carlsberg","DSV","GN","JyskeBank","Tryg","OilPrice"
2010-01-04,393,96,29.7,205,70.3,421.6
2010-01-05,394.85,95.95,29.3,204.1,68.8,421.18
2010-01-06,388,100.5,28.4,203.4,68.2,430.99
2010-01-07,392,101,29.5,210.4,67.06,429.69
2010-01-08,393,101.7,29.5,210.7,67.86,431.35
2010-01-11,400,104,29.3,210,67.74,422.76
2010-01-12,395,102,29.5,209.1,67.82,415.11
2010-01-13,395,99.5,29.8,207.8,66.6,407
2010-01-14,391,99.2,30.4,213.3,67.4,407.56
2010-01-15,393,97.5,30.3,211.5,66.9,403.63
2010-01-18,400,98.8,30.2,208.4,66.6,408.988
2010-01-19,400,98.4,30,204.5,66.7,411.64
2010-01-20,394.5,97,29.7,200.9,67.12,407.71
2010-01-21,391.5,96,29.2,196,67.3,401.35
2010-01-22,392,95,29.7,198,65.6,391.11
2010-01-25,398,94.3,30.4,197.9,65.58,394.06
2010-01-26,392,93,30.3,199.4,65.46,394.69
2010-01-27,390.4,93.95,31.4,199.5,65.38,389.6
2010-01-28,389,94.75,32.9,199.9,65.5,391.51
2010-01-29,404,96.3,33,200.6,65.8,388.31
2010-02-01,398.7,95,33.6,208.9,66.9,398.2
2010-02-02,397.6,95.6,33.2,216,66.98,412.47
2010-02-03,395.7,93.75,32.7,209.8,68.2,409.73
2010-02-04,388.7,91.65,32,206.6,66.64,393.17
2010-02-05,378,89.8,31.2,203.9,65.9,386.9
2010-02-08,367,89.15,30.5,199.3,65.3,391.24
2010-02-09,367,86.8,30.6,197.8,64.6,398.81
2010-02-10,367.4,87.6,30.5,195.6,63.78,403.56
2010-02-11,375.8,86.9,30.7,189.3,64.2,408.3
2010-02-12,378.2,85.65,30.8,192.6,63.8,406.51
2010-02-15,372.7,87,30,192.4,64.8,405.878
2010-02-16,378.8,87.5,30.9,193,64.32,419.78
2010-02-17,378.7,88.95,31.5,193,63.96,419.03
2010-02-18,377,89,32.2,195.5,63.82,433.25
2010-02-19,388.2,89,32.4,198.6,63.4,439.17
2010-02-22,384.2,88.6,32.4,201.8,63.6,437.24
2010-02-23,415,86.85,31.5,193.5,64.2,430.97
2010-02-24,411.1,86.45,30.1,191,64.18,438.15
2010-02-25,409.4,84.6,29.1,188,68.18,430.32
2010-02-26,422.1,85.05,29.6,190.3,71.28,437.24
2010-03-01,428.9,90.65,30.5,191,71.2,433.13
2010-03-02,435.6,92.95,30.4,189.5,71.5,437.38
2010-03-03,431.2,92.9,30.4,191.1,71.3,441.41
2010-03-04,427.1,89.9,30.6,191,71.4,436.75
2010-03-05,434,92,30.9,193.5,71.34,446.57
2010-03-08,432,92.05,31.1,193.8,70.98,445.85
2010-03-09,438,91.8,31,192.7,71.18,447.37
2010-03-10,431.5,91.85,31.2,194.3,72.36,448.71
2010-03-11,433.1,91.9,31.2,193,72.3,447.31
2010-03-12,432.5,93.8,31.3,193.1,73,439.28
2010-03-15,433,93.8,31.4,192.9,71.4,433.24
2010-03-16,437.1,95.2,31.7,195.5,71.1,443.26
2010-03-17,448.6,95.1,31.6,195,71.06,448.57
2010-03-18,452.1,95.3,31.5,194.2,70.94,447.53
2010-03-19,451.5,96.75,31.6,193.1,70.92,442.56
2010-03-22,455,96.65,32,193.5,70.68,448.82
2010-03-23,464,98.1,32.7,194.2,70.9,449.54
2010-03-24,461.1,98.5,33.1,195,71.9,447.88
2010-03-25,460.5,98.75,33.5,197.8,73,447.14
2010-03-26,461.5,98.5,32.9,197.2,73,444.45
2010-03-29,465,98.65,32.8,195,72.48,452.56
2010-03-30,462,97.7,32.5,194.2,72.46,453.53
2010-03-31,462.6,98.5,33,195.8,72.76,460.91
2010-04-06,472.2,99.95,32.9,197.5,72.5,480.9
2010-04-07,473.6,100.6,33.3,200.9,74.9,477.85
2010-04-08,470.8,98.75,32.9,200.4,74.38,476.82
2010-04-09,469.8,101.5,33.3,201,73.62,470.47
2010-04-12,476,103.1,33.5,201.6,75.1,460.6
2010-04-13,463,102.3,33.6,198.9,74.14,459.22
2010-04-14,460,104.8,34.1,203.2,75.38,468.07
2010-04-15,455.8,107.5,34.1,204.9,75.6,468.47
2010-04-16,448.5,104,34,204,71.6,456.22
2010-04-19,439.6,104.6,35.7,200,70.3,451.7
2010-04-20,455.9,104.6,42.5,203.5,71,457.93
2010-04-22,453.3,103.4,42.6,211.3,69.54,462.45
2010-04-23,455.3,106.7,43.7,216.6,69.6,471.54
2010-04-26,459,108.2,43.4,219,69.4,470.4
2010-04-27,450.1,106.8,46.4,219,68.6,461.59
2010-04-28,447.2,102,45,219.7,68.74,467.61
2010-04-29,455.5,100.7,45.5,226.2,69.12,478.15
2010-05-03,453.3,99.8,45.4,227.8,69.02,484.57
2010-05-04,443.9,97,44.6,209.6,68.6,470.43
2010-05-05,439.2,96.2,40.8,197,68.2,460.7
2010-05-06,439.9,96.35,41.9,189,68.04,451.36
2010-05-07,414.1,91.7,39,183,67,438.58
2010-05-10,446.9,95.75,42.2,204.5,71.96,441.21
2010-05-11,456.3,95.3,40.7,199.1,71.36,447.62
2010-05-12,480.4,97.5,43.5,198,72.08,443.78
2010-05-14,480.4,97.5,43.5,198,72.08,434.044
2010-05-17,470,93.95,42,198.4,72.8,422.25
2010-05-18,490,92.9,42,203,73.4,415.36
2010-05-19,485,90.5,42.5,198,72.92,423.94
2010-05-20,463,86.75,41.5,196.8,71.64,411.99
2010-05-21,461.3,87.65,41.6,203,64.92,405.15
2010-05-25,442.7,83.5,42.1,197,65.22,394.33
2010-05-26,452.2,86.3,45.7,195,66.22,432.31
2010-05-27,466.5,90,47.2,191.9,67.52,452.63
2010-05-28,460.1,90.2,46.7,187.6,65.7,444.64
2010-05-31,462,89.95,47,193.8,65.9,443.668
2010-06-01,461.7,88.75,47.1,192.5,65.58,444.95
2010-06-02,469.2,87.95,46.5,190.1,65.12,443.81
2010-06-03,481.4,90.85,47.3,190.7,65.7,452.62
2010-06-04,474.7,90.4,46.8,188.6,65.92,440.65
2010-06-07,469.3,89.55,46.8,189.1,65.02,444.99
2010-06-08,463.5,88.9,45.9,186.4,65.24,447.71
2010-06-09,483.1,90.45,46,185.1,66.4,460.69
2010-06-10,500,93.3,48,187.9,67.82,466.16
2010-06-11,488,93.9,47.5,186.5,68,453.26
2010-06-14,494.5,96,47.8,190.4,68,455.33
2010-06-15,493,96.4,47.1,190.9,68,466.23
2010-06-16,488.5,96.1,46.3,193,67.7,470.57
2010-06-17,488.9,96.9,46.6,190,67,462.22
2010-06-18,494.8,98.6,45.5,193.5,67.32,464.11
2010-06-21,490.5,98.35,44.9,195.3,67.4,467.39
2010-06-22,487.3,96.45,45.4,192.2,66.44,468.39
2010-06-23,484,95.8,45.3,192,65.9,460.42
2010-06-24,478.9,93.65,44,186.7,65.3,461.05
2010-06-25,478.3,92.6,43.2,183.9,65.06,474.98
2010-06-28,480,93.5,44,182,65,472.15
2010-06-29,461,88,42.3,175.9,63.94,463.66
2010-06-30,466.9,88.35,42.6,177.8,64.42,458.85
2010-07-01,449,85.6,41.5,177.4,63.42,440.77
2010-07-02,465.5,88.7,41.8,178.5,63.98,427.82
2010-07-05,463.7,89.4,41.6,175.4,64.4,438.6
2010-07-06,477.5,93.05,42.1,183.9,65.28,426.38
2010-07-07,480,92.4,42.7,187.9,65.62,439.18
2010-07-08,480,94.9,43.4,190,66.18,444.32
2010-07-09,486,95.95,43.4,189.6,66.56,448.84
2010-07-12,488,96.35,43.3,190.5,66.8,444.33
2010-07-13,492,96.7,44,192,67.38,457.69
2010-07-14,485.4,97.55,43.7,189,67.4,451.71
2010-07-15,486.6,97.25,43.4,189,67.4,445.28
2010-07-16,478.9,95.4,42.3,184.7,67.14,435.38
2010-07-19,480.8,93.2,41.5,180.8,66.74,440.2
2010-07-20,480,93.65,40,179.3,66.62,448.6
2010-07-21,486.7,97.3,40.1,181,67.54,443.44
2010-07-22,491.2,98.9,39.8,185,68.82,458.19
2010-07-23,510,99,39.5,186.5,69.84,454.62
2010-07-26,506,102.2,38.9,189.1,70.4,454.91
2010-07-27,512,100.3,39.7,194.5,71.18,442.96
2010-07-28,510,99.65,40,196,70.4,442
2010-07-29,513,98.7,39.5,197.6,70.4,446.36
2010-07-30,507,102,39,199.4,69.44,450.96
2010-08-02,520,104.2,39.8,203.7,71.8,463.07
2010-08-03,522.5,105.7,41.4,207.7,71.86,465.01
2010-08-04,522.5,108.6,41.8,205.1,72.16,465.44
2010-08-05,515,105.3,43,205.8,71.8,463.45
2010-08-06,489,103.1,42.6,204.3,71.44,456.22
2010-08-09,501,105,43.1,205.3,71.4,457.97
2010-08-10,493.4,103.4,42.6,202,70.8,455.19
2010-08-11,491.5,100.5,41.5,196,69.82,446.99
2010-08-12,502,100.7,41,194.2,70.22,440.87
2010-08-13,499,99.9,40.8,194.7,69.94,438.85
2010-08-16,499.7,99.05,40.5,195.5,69.08,436.82
2010-08-17,510,101,40.9,197.8,66.36,438.84
2010-08-18,514,100.5,40,193.9,65.6,436.05
2010-08-19,523,99.8,39.9,192.8,65.7,432.15
2010-08-20,524,96,38.9,187,64.3,430.53
2010-08-23,524.5,97.15,39.1,191,65.3,426.36
2010-08-24,524,93.8,37.8,186.5,64.16,420.78
2010-08-25,529,93.5,36.8,191.1,62.38,425.54
2010-08-26,544,96,38.1,189,64.32,430.4
2010-08-27,550.5,93.75,37.7,196.3,63.04,440.39
2010-08-30,546.5,94,36.6,191,63.52,437.95
2010-08-31,553.5,93.1,37.8,193.5,63,422.32
2010-09-01,569.5,99.1,38.5,197,63.58,430.22
2010-09-02,558.5,98.4,41.7,198,63.28,435.54
2010-09-03,562.5,99.6,42.4,205,63.58,432.28
2010-09-06,558,99.5,45.8,206,63.88,433.596
2010-09-07,559,99.2,44.2,203,64.4,432.18
2010-09-08,568,100,43.6,204.2,65.02,437.76
2010-09-09,574.5,103,44.6,205.5,65.24,434.82
2010-09-10,575,103.2,44.5,205.9,65.86,447
2010-09-13,569,104.3,44.5,210,66.8,448.91
2010-09-14,577,104,43.9,209.4,66.76,444.91
2010-09-15,568,103,44.1,211.5,66.4,435.28
2010-09-16,560,102.1,43,210.4,66.82,424.64
2010-09-17,559,102.6,43.6,214,67,419.84
