"Date","SimCorp","Ambu","DanskeBank","DSV","Genmab","SydBank","Vestas","WilliamDemant","GBP","NOK","C20index","TenYearBond"
2019-10-21,595,104.1,98.6,644.6,1386,131.8,107.8,171.05,8.69,0.74,1029.08,-0.32
2019-10-22,582,106.45,98.6,647,1430,132.5,107.32,174.3,8.68,0.73,1040.99,-0.34
2019-10-23,574.5,106.75,98.2,638.2,1406.5,135,108.56,174.4,8.65,0.73,1040.59,-0.35
2019-10-24,582.5,105.5,98.36,641.2,1420,134.4,107.84,172.45,8.66,0.74,1046.02,-0.34
2019-10-25,585,107.5,98.6,639,1424,135.8,109.36,172.2,8.63,0.73,1048.31,-0.35
2019-10-28,589,106.85,98.3,655,1435,133.9,110.48,173.45,8.65,0.73,1057.45,-0.3
2019-10-29,581.5,101.45,97.44,650.2,1439,135.4,108.2,174.3,8.65,0.73,1048.42,-0.32
2019-10-30,579.5,102.15,95.1,647.8,1455,133.2,110,177.55,8.67,0.73,1059.15,-0.34
2019-10-31,598.5,105.2,95.58,650,1460,131.4,109.36,176.8,8.67,0.73,1050.61,-0.38
2019-11-01,610,103,91.8,698,1481.5,134,111.92,177.75,8.69,0.74,1076.32,-0.36
2019-11-04,621,103.8,93.4,725,1481,131.5,112.24,179.2,8.65,0.73,1082.3,-0.33
2019-11-05,629.5,105,93.9,717.4,1457,133.9,109.8,178.15,8.68,0.74,1073.64,-0.29
2019-11-06,640,102,93.88,717,1461.5,135.3,108.56,181.4,8.68,0.74,1070.64,-0.31
2019-11-07,650,106.1,96.02,720.8,1500,136.1,120.48,183.65,8.64,0.74,1081.76,-0.23
2019-11-08,665.5,100.5,95.72,727.6,1498,135.7,124.88,184.75,8.67,0.74,1098.02,-0.24
2019-11-11,672,101.6,94.72,733.2,1504,136.5,125.44,184.9,8.71,0.74,1097.68,-0.23
2019-11-12,670,100.6,94.5,741.4,1491.5,136.8,125.6,184.55,8.71,0.74,1100.5,-0.24
