"Date","MaerskA","MaerskB","Ambu","Carlsberg","Coloplast","DanskeBank","DSV","FLSmidth","Genmab","GN","JyskeBank","Lundbeck","NovoNordisk","Novozymes","RoyalUnibrew","SimCorp","SydBank","Tryg","Vestas","WilliamDemant","OilPrice","GoldFutures","USD","GBP","SEK","NOK","CNY","TwoYearBond","TenYearBond","C20index"
2011-06-29,7203.08,7546.26,6.82,554.5,151.8,91.8,121.3,423.2,40.28,48.96,196.2,130.9,127.9,162.3,67.9,99,113.4,58.34,23.68,90.92,490.06,7807.69,5.17,8.29,0.81,0.96,0.8,1.76,3.01,423.86
2011-06-30,7376.4,7734.56,6.85,559.5,156.2,95.25,123.3,436.8,40,49.52,203.1,135.3,129.1,167.4,67.8,101.5,114.8,59.34,23.9,92.84,492.43,7752.92,5.16,8.26,0.81,0.96,0.8,1.83,3.26,431.06
2011-07-01,7452.66,7762.46,7.1,564.5,156.8,99.15,123.6,444,40.49,49.94,215.7,135.7,129.8,167.9,68,101,118.1,59.76,25.6,92.92,488.78,7631.33,5.15,8.24,0.82,0.96,0.8,1.87,3.27,436.16
2011-07-04,7466.53,7811.28,7.28,569.5,158.1,102,124.5,448.7,42.95,50.25,216.7,135.8,131,171.2,68.8,101.2,118.9,58.98,26,92.72,,,5.14,8.27,0.82,0.96,0.8,1.88,3.24,440.81
2011-07-05,7334.81,7657.85,7.22,570,160.2,100.1,125.4,443.3,43.8,49.95,216.9,135.7,131.5,171.7,69.8,101,117.4,59.4,26.02,92.4,499.77,7800.59,5.16,8.3,0.82,0.96,0.8,1.84,3.23,439.83
2011-07-06,7307.08,7636.92,7.25,545,158.4,98.85,125,443.1,41.84,50,215.6,139.6,131.4,172.1,69.9,100.1,116.5,59,25.5,92.84,503.5,7963.76,5.21,8.34,0.82,0.96,0.81,1.8,3.17,436.43
2011-07-07,7320.94,7657.85,7.38,551,159.6,99,124.9,448.4,41.48,50.8,217.1,139.7,132.1,172.4,69.9,100.5,117.2,59.3,25.6,94,516.59,8011.36,5.24,8.36,0.82,0.96,0.81,1.8,3.22,438.57
2011-07-08,7279.34,7609.02,7.4,554,160.6,98.25,124.6,442.5,41.05,50,214,137.4,132.2,173.4,69.7,100.5,114.4,59,25.74,93.32,503.81,8071.42,5.24,8.35,0.82,0.96,0.81,1.69,3.07,437.94
2011-07-11,7029.77,7385.85,7.35,548,159.5,95,122,428.8,40.1,48.35,209.3,135,131.7,171,69.5,100.4,110.1,58,25.58,92.08,504.88,8218.24,5.31,8.47,0.81,0.96,0.82,1.53,2.93,431.82
2011-07-12,7015.9,7295.18,7.2,549.5,159,94.25,119.6,425,39.59,47.96,204.7,134.1,129.4,168.6,68.2,100.3,108.4,57.8,25.44,91.7,519.94,8335.24,5.34,8.45,0.81,0.96,0.83,1.56,2.96,427.4
2011-07-13,7078.3,7427.69,7.3,536.5,159.2,97.45,123.7,434.7,40.22,48.5,207.8,133.3,130.7,175,69.4,101.5,111.3,57.96,26,92.4,519.56,8399.82,5.3,8.45,0.81,0.95,0.82,1.55,3.02,433.05
2011-07-14,6967.37,7323.08,7.15,531.5,158.6,96.75,122.3,427,39.8,48.03,202.8,134.6,130.6,171,68.6,100,111.6,57.22,25.76,91.74,502.44,8343.36,5.25,8.46,0.81,0.95,0.81,1.53,3,430.4
2011-07-15,6891.11,7218.46,7.15,532,158.1,97.25,120.5,420,40.87,48.15,201.8,135.6,132.1,172.3,68.4,99.2,111.8,57.5,25.84,91.32,512.58,8380.31,5.27,8.5,0.81,0.95,0.82,1.48,2.95,432.51
2011-07-18,6766.32,7092.92,7.15,521,156.7,94.45,114.8,407,40.14,48.11,194.5,133,134,171.8,68.3,97,109.4,56.42,24.84,90.08,509.3,8505.71,5.31,8.54,0.81,0.95,0.82,1.52,2.92,429.11
2011-07-19,6877.25,7190.56,7.15,520,160.2,97.95,115.1,415.2,41.32,48.9,199.5,136,133,174.2,68.5,97.5,112.8,56.72,24.46,91.5,513.42,8430.02,5.27,8.48,0.81,0.95,0.81,1.53,2.96,431.34
2011-07-20,6922.31,7232.41,7.18,515.5,160.4,99.95,114.4,421.3,43.27,48.67,206.2,136.9,131.5,175,69,97.5,118.7,57.16,24.62,91.32,515,8378.84,5.25,8.47,0.81,0.96,0.81,1.56,3.02,431.08
2011-07-21,7029.77,7344,7.15,528.5,161,103.4,116.2,424.7,43.31,49.1,219.6,135.8,129.9,174.2,70,96.8,127.8,57.94,25.2,92.76,519.57,8316.89,5.24,8.48,0.82,0.96,0.81,1.66,3.12,433.84
2011-07-22,7112.96,7462.56,7.1,534,163,105.2,117.3,429.5,43.3,49.47,215.1,135.7,131,175.2,70.2,97.4,130,58.2,25.3,92.98,517.26,8293.61,5.18,8.44,0.82,0.96,0.8,1.6,3.06,438.05
2011-07-25,6953.51,7323.08,7.13,531.5,165.5,103.3,116,427,42.1,49.08,211.6,136,131,176,70.4,96.3,126.7,57.8,24.94,94,514.17,8355.32,5.18,8.45,0.82,0.96,0.8,1.56,2.99,435.81
2011-07-26,6960.44,7253.33,7.1,528.5,161.4,103,115.5,425,42.5,49.3,209,136,128.5,175,71.9,93.5,127.1,57.34,24.32,93.34,512.93,8326.14,5.15,8.45,0.82,0.96,0.8,1.55,2.98,431.07
2011-07-27,6908.44,7218.46,7.15,517.5,161.6,102.1,111.9,414.6,40.62,48.67,205.7,135,128.8,174.2,71.8,92.5,123.3,56.78,23.56,93.9,502.48,8331.62,5.16,8.44,0.82,0.96,0.8,1.49,2.88,427.78
2011-07-28,6811.39,7058.05,7.15,515.5,161.1,102,115.6,409,40.5,47.77,207.1,132.2,128.8,171.4,71.8,92.3,124.1,56.98,23.18,92.12,509.05,8428.72,5.22,8.52,0.82,0.96,0.81,1.47,2.88,425.91
2011-07-29,6669.27,6942.97,7.1,510,159.6,100.5,115.2,403,40.22,47,206.9,130.1,127,169.4,70.6,96,121.7,56.7,22.92,91,499.94,8506.24,5.22,8.52,0.82,0.96,0.81,1.37,2.79,420.54
2011-08-01,6579.14,6915.08,7.35,511,160.8,99,116.2,396.4,40.11,47.15,204,131.1,126.2,171,71,94.5,121.2,56.42,22.52,92.3,490.42,8367.48,5.17,8.47,0.83,0.97,0.8,1.33,2.7,418.58
2011-08-02,6430.09,6782.56,7.2,507,156.7,95.05,112.4,375.5,40.01,44.91,193.9,130.2,125.3,167.3,69.4,92.4,115.9,55.02,21.24,89.24,493.04,8631.3,5.26,8.54,0.83,0.97,0.82,1.25,2.66,406.28
2011-08-03,6357.29,6695.38,7.1,499.2,154.2,92.2,112.3,374,39.7,43.69,188.3,131.5,121.6,163.3,68.2,90.2,113.9,53.8,21.04,86.78,478.86,8664.65,5.21,8.54,0.82,0.97,0.81,1.31,2.66,397.77
2011-08-04,6100.78,6433.85,7.25,500,151.8,90,110.2,352.3,39,41.92,182.4,131.2,119.8,157.2,65.9,87.5,110.7,52.44,20.74,84.92,453.49,8669.88,5.23,8.55,0.81,0.96,0.81,1.07,2.57,389.5
2011-08-05,6239.44,6538.46,7.25,489.1,149.6,88.3,106.6,348.6,36.94,42.12,181.8,128.1,111,153.1,64,84,109.2,50.88,21.32,83.96,457.2,8676.65,5.26,8.57,0.81,0.96,0.82,1.27,2.64,375
2011-08-08,5816.54,6133.95,7.1,470.4,143.5,84.45,102.8,318.5,35.23,39.55,173.6,119.5,110.4,149.2,60.5,82.6,102.6,48.66,19.99,81.48,425.8,8955.98,5.24,8.57,0.81,0.96,0.81,0.98,2.51,363.18
2011-08-09,5875.47,6168.82,7.1,466.2,147,84.4,106.1,319,45.75,39.82,174.5,116.7,114.2,160.5,61.3,82.5,107.9,49.12,20.32,83.08,414.07,9085.58,5.22,8.53,0.81,0.95,0.81,0.99,2.62,370.94
2011-08-10,5528.84,5757.33,7.08,456.1,144.2,84,104.8,303.2,41.8,40.25,170,118.5,111.4,157,61.6,83.9,108.3,49.58,19.34,83,429.88,9238,5.19,8.43,0.81,0.95,0.81,0.89,2.46,362.59
2011-08-11,5584.3,5841.02,7.08,453,142.3,86.6,103.2,310.3,41,36.78,174.6,121.5,110.2,150.8,63.8,82.5,107.9,50,18.62,85.12,451.57,9212.68,5.27,8.51,0.8,0.95,0.82,0.97,2.57,361.16
2011-08-12,5650.16,5903.79,7.05,474,145,90.5,110.3,322,42.44,38.2,180.3,122.1,114.1,150.5,64,86.2,112.6,53.04,18.12,86.3,446.32,9096.72,5.23,8.5,0.81,0.95,0.82,0.98,2.58,372.43
2011-08-15,5840.81,6081.64,7.22,476,146.3,94.7,113.2,328,42.24,37.85,180.2,128.2,116.3,152.8,66.3,88.5,114.3,53.44,18.18,87,457.5,9139.13,5.21,8.49,0.8,0.95,0.81,1.03,2.58,380.48
2011-08-16,5830.41,6050.26,7.05,450.8,144.9,91.2,109.1,317,42.65,37.04,173,124.2,115.5,154.2,65.2,85.4,106.5,52.98,17.8,85,449.51,9246.56,5.19,8.48,0.81,0.95,0.81,0.97,2.57,373.09
2011-08-17,6031.46,6311.79,6.9,372,145.4,89.05,106.6,322.7,42.51,37.44,169.3,126.1,115.3,154.2,63.5,84.8,106.7,52.2,22.02,83.6,450.69,9217.52,5.15,8.49,0.81,0.96,0.81,0.96,2.49,370.02
2011-08-18,5684.82,5910.77,6.62,367.5,153.4,81.4,100,277.6,39.51,35.24,159.1,119.7,110.6,146.8,60.2,80.7,101.2,52.8,20.68,79.74,427.16,9431.36,5.19,8.56,0.81,0.95,0.81,0.89,2.33,352.67
2011-08-19,5459.51,5715.49,6.8,355.8,157.6,77.15,100.1,268.5,38.06,33.71,157.8,120.4,111.1,143,58.5,79.9,100.6,55.56,20.88,77.94,425.95,9573.79,5.18,8.57,0.81,0.95,0.81,0.93,2.37,348.93
2011-08-22,5483.77,5736.41,6.85,352,155.2,74.35,100,276.1,37.61,33.08,145.8,119.9,109,143.9,57.3,80,97.5,55.8,20.96,80.82,434.72,9760.42,5.17,8.53,0.81,0.95,0.81,0.9,2.38,345.19
2011-08-23,5535.77,5806.15,7.12,352.6,153.9,71.05,99.5,279.6,38.18,33.8,145.7,119.2,105.9,142.9,57,80.5,95.15,56,19.9,81.74,440.13,9572.66,5.15,8.5,0.82,0.95,0.81,0.94,2.36,338.9
2011-08-24,5560.03,5854.97,7.1,363.1,152.5,72.25,101.3,283.5,38.19,34,141.6,119.6,105.1,146,53.8,81,96,55.46,20.88,82.48,439.57,9054.14,5.16,8.49,0.82,0.95,0.81,1.01,2.42,340.86
2011-08-25,5407.51,5645.74,7,364,152.5,72.15,101.1,281.8,37.84,34.27,148,116,101.9,143.3,53,80,102.1,55.32,20.58,83.48,440.55,9088.84,5.16,8.45,0.82,0.96,0.81,0.9,2.4,335.1
2011-08-26,5424.85,5673.64,6.97,366.7,152.1,71.9,100.1,283.1,36.8,34.3,146,115.5,103.2,145.1,52.4,80,100.3,55.38,20.5,83,441.66,9281.78,5.17,8.41,0.82,0.96,0.81,0.91,2.35,337.12
2011-08-29,5636.29,5903.79,6.9,375.8,155,74.35,102.3,297,38.2,35.65,153.6,116.5,106.1,148.1,53.7,88.1,103.3,56.74,21.2,84.44,448.84,9197.92,5.14,8.42,0.82,0.96,0.81,1,2.42,346.61
2011-08-30,5670.96,5949.13,7,375.5,152.5,73.5,102.7,300.2,36.51,35.54,155.5,113,107.1,146.6,53.7,84.5,102.6,56.38,20.88,83.86,459.94,9450.8,5.17,8.43,0.81,0.96,0.81,0.92,2.35,347.04
2011-08-31,6062.65,6325.74,7.03,389,155.5,76.8,108.7,317.7,37.16,36.37,159,114.8,110.7,151.9,54.2,88,105,58.02,21.8,85.68,457.95,9428.66,5.16,8.41,0.81,0.96,0.81,0.97,2.4,359.41
2011-09-01,6003.73,6262.97,6.95,397.3,161,77.6,107.5,323.2,37.8,36.85,158.4,115.9,112.6,148.5,54.6,87,104,57.9,21.82,84.8,463.8,9523.14,5.22,8.45,0.82,0.97,0.82,0.87,2.37,362.53
2011-09-02,5726.42,5987.49,6.95,391.8,162,72.7,103.7,303.9,36.18,35.39,153.8,112.7,110.1,145,54.2,85.6,99.65,56.4,20.66,83.6,451.79,9791.96,5.23,8.48,0.82,0.97,0.82,0.79,2.22,351.78
2011-09-05,5490.71,5764.31,6.7,384,155.3,68.5,99.8,286.7,35.87,33.9,141.4,108.3,108,140.8,52.9,82.9,95,55.44,19.72,82.28,,,5.27,8.51,0.82,0.97,0.83,0.69,2.09,341.18
2011-09-06,5504.57,5795.69,7,387.9,156.6,66.15,96.65,282.3,35.8,33.67,136.5,106.6,109.7,143.6,53,84.4,93.1,55.94,19.14,81.7,454.49,9879.62,5.28,8.49,0.82,0.98,0.83,0.76,2.07,342.08
2011-09-07,5743.75,6046.77,6.8,394.5,160,69.8,100.7,293,35.42,35.27,141,112.1,112.7,151.8,53.2,85.2,96.25,56.96,19.93,84.12,474.05,9626.33,5.31,8.48,0.83,0.99,0.83,0.75,2.14,353.7
2011-09-08,5781.88,6001.44,6.95,393,160.1,69.35,103.8,294,35.52,35.51,141.5,112.1,114.7,154,53.9,86.8,96,57.78,20.06,84.14,472.25,9834.25,5.3,8.5,0.83,0.99,0.83,0.67,2.12,356.67
2011-09-09,5566.97,5844.51,6.9,393.4,159.8,66.5,101.2,284,35,35,136.9,109.6,111.4,148.4,52.5,83.7,94.5,57.02,18.78,82.56,470.22,10006,5.39,8.6,0.84,0.99,0.84,0.61,2,347.15
2011-09-12,5435.24,5715.49,6.95,375.5,155,63.75,99.6,271,34,34.12,132,103.1,108.4,144.1,51.5,79.2,89.5,55.26,18.57,81.1,480.94,9870.11,5.45,8.66,0.83,0.98,0.85,0.63,1.94,336.72
2011-09-13,5390.18,5652.72,7,381.7,152.5,64.85,100.7,272.5,34.5,34.93,135.4,104.6,108,144.3,51.5,78.5,90.9,55,18.53,82.38,492.38,9970.86,5.46,8.63,0.82,0.96,0.85,0.7,1.99,337.48
2011-09-14,5473.37,5746.87,7.1,379.3,155.3,64,103.1,283.2,34.95,35.24,131.3,104.6,108.6,148.1,52.1,78,91,54.8,19.01,83.02,482.34,9892.49,5.42,8.57,0.81,0.96,0.85,0.79,2.08,340.34
2011-09-15,5722.95,6018.87,7.25,379.1,157,70.1,104.1,293.4,36.6,37.7,143.5,108.9,109.8,156,54.4,81.5,93.8,54.98,19.82,84.24,482.65,9601.77,5.4,8.53,0.81,0.96,0.84,0.8,2.16,349.32
2011-09-16,5653.62,5977.02,7.22,370.8,157.8,69.3,104.4,296.5,36.79,38.07,153.8,108.5,109,156.7,55.3,82.6,94.5,56.12,19.65,83.48,476.1,9808.35,5.41,8.54,0.81,0.96,0.85,0.71,2.09,347.59
2011-09-19,5494.17,5778.26,7.1,356.7,156.9,66.25,102,291.6,35.79,37.03,146.1,106.1,108,154.2,54.6,79.9,93,54.22,18.91,82.3,467.88,9698.26,5.46,8.58,0.81,0.96,0.85,0.7,2.02,340.98
2011-09-20,5625.89,5924.72,7.1,355.8,159.7,66.5,105.2,297.6,34.95,36.1,142.8,105.9,111.2,160,55.2,79.3,94.95,58.02,18.87,83.5,471.98,9813.27,5.43,8.54,0.82,0.96,0.85,0.67,2.02,348.42
2011-09-21,5757.62,6036.31,7.1,364.4,161.9,69.05,105.4,295.8,34.38,36.68,144.2,103.4,110.5,161.1,55.7,80.8,95,58.08,18.03,83.52,469.24,9860.56,5.46,8.53,0.82,0.96,0.86,0.65,1.99,349.47
2011-09-22,5508.04,5799.18,7,349.4,156.3,67,101,278.5,33.01,35.1,143.7,99.75,107.4,159.4,54,79,92.1,57.8,17.08,80.7,445.76,9629.43,5.54,8.53,0.8,0.95,0.87,0.56,1.92,338.99
2011-09-23,5438.71,5739.9,6.95,339.8,154.1,70,101.7,273.5,31.62,34.46,148,101,107.5,157.4,53.9,79,94,57.28,16.68,81.02,442.48,9074.04,5.54,8.53,0.8,0.94,0.87,0.57,1.93,338.72
2011-09-26,5393.65,5680.61,7.12,335,157.5,71,102.1,273.2,31.48,34.59,152,104,108.6,157.5,52.9,78.6,96,57.58,17.17,81.34,442.37,8779.61,5.51,8.56,0.8,0.95,0.86,0.63,2,341.62
2011-09-27,5514.97,5830.56,7.18,343.3,162.4,75.9,105.9,292.1,31.91,35.52,160.7,104.5,113.1,163.4,55.9,78.3,101.9,59.26,18.4,84.22,462.79,9045.29,5.48,8.56,0.81,0.96,0.86,0.69,2.15,355.52
2011-09-28,5476.84,5806.15,7.08,333,163.2,75.85,106.1,288.6,32.2,34.48,164,104.9,110,163.5,56.8,79,100.9,59.02,18.82,83.54,443.32,8823.22,5.46,8.54,0.81,0.95,0.85,0.69,2.15,350.63
2011-09-29,5546.17,5854.97,7,333.1,166,80.55,104.9,291.5,32.99,35.15,164,107.9,110,162.4,57.1,79.3,101.2,59.6,18.97,84.58,448.99,8830.65,5.47,8.55,0.81,0.95,0.85,0.71,2.2,353.58
2011-09-30,5445.64,5739.9,6.92,330.8,160.7,78.55,100.8,280.6,32.41,34.31,165.7,106.4,111.2,158.9,56.8,79.9,98.95,58.66,18.16,83.82,436.48,8930.19,5.51,8.59,0.8,0.94,0.86,0.69,2.07,350.34
2011-10-03,5449.11,5764.31,6.95,331.6,160.6,79.3,100.1,274.9,31.85,33.99,165.7,104.2,110.9,160,55.3,83.1,97.5,57.6,17.97,83.54,433.41,9247.77,5.58,8.66,0.81,0.95,0.88,0.59,1.99,349.82
2011-10-04,5365.92,5687.59,6.82,322.5,161,73,96.1,267,30.8,32.67,162.9,101.4,111.1,151.1,53.3,80.2,94.4,57.2,16.9,80.94,427.27,9117.4,5.65,8.69,0.81,0.95,0.89,0.56,1.92,342.02
2011-10-05,5466.44,5746.87,6.75,322.2,161.2,77,93.25,275,30.5,33.6,168.5,103,109.6,152.8,54.1,79.9,95.75,56.4,17.27,82.14,444.69,9154.51,5.58,8.62,0.82,0.95,0.88,0.59,2.03,342.98
2011-10-06,5476.84,5785.23,6.65,335,160.8,77,94.95,288,31.1,34.25,165.1,105.3,107.2,154.6,55.3,79.2,97,57.6,18,82.48,463.26,9265.84,5.61,8.59,0.81,0.95,0.88,0.73,2.12,342.77
2011-10-07,5469.91,5820.1,6.55,347.8,159.8,77,96,288.5,30.96,35.52,171,105.5,106.4,157.8,55.9,79.3,97.7,58.2,17.56,83.88,459.8,9056.93,5.54,8.61,0.82,0.95,0.87,0.69,2.17,343.55
2011-10-10,5563.5,5896.82,6.38,360,159.8,77.4,98.25,298,31.4,36.1,184,107.8,109,158.8,58.5,79.8,97.05,59.4,17.52,82.56,467.7,9142.56,5.48,8.57,0.82,0.95,0.86,0.77,2.26,349.61
2011-10-11,5587.76,5910.77,6.42,350,156.8,77,99.3,299.4,31.65,35.9,177.5,106.4,107.2,157.1,57.6,82.6,98.7,58.82,18,79.8,469.41,9079.06,5.47,8.55,0.82,0.96,0.86,0.78,2.27,346.09
2011-10-12,5844.27,6158.36,6.35,354,156,78.35,101.4,312.5,31.96,37.1,177.2,106.7,109.7,160.6,57.6,86,100.2,60.08,19.13,80.94,462.75,9092.13,5.41,8.5,0.82,0.96,0.85,0.81,2.36,353.91
2011-10-13,5847.74,6158.36,6.38,351.3,156.6,76.15,100,313.6,32.1,36.59,170.6,107.3,108.3,157.2,57.6,85.8,99.7,60,18.47,81.52,456.83,9042.77,5.42,8.5,0.81,0.96,0.85,0.78,2.3,349.74
2011-10-14,5951.73,6259.49,6.35,357.6,159,74.4,98.75,321.3,31.75,37.44,170.7,109.1,106.8,159.7,57.9,89.4,99,60.48,18.66,84.1,468.08,9069.27,5.39,8.51,0.81,0.96,0.84,0.8,2.4,349.29
2011-10-17,5837.34,6120,6.4,352.3,156.4,73.8,97.05,318.7,31.66,36.69,163.5,108.8,104,158,58.8,87.8,97.95,59.88,18.22,82.06,466.84,9055.24,5.4,8.52,0.81,0.96,0.85,0.74,2.29,342.61
2011-10-18,5816.54,6113.02,6.15,350.5,156.5,73.7,98.25,319.5,31.7,37.22,162.9,107.8,106,163.8,58.3,86.9,96.5,59.96,17.88,81.54,480.95,8992.35,5.44,8.56,0.81,0.96,0.85,0.79,2.21,345.84
2011-10-19,5788.81,6102.56,5.95,346.3,159.2,73.05,97.7,315,31.75,37.4,161.5,106.8,104.5,161.6,58.4,90,96.05,60.42,17.94,81.66,463.65,8862.72,5.38,8.51,0.82,0.96,0.84,0.78,2.24,342.98
2011-10-20,5778.41,6050.26,6,345.6,156,70.6,95.75,310.6,31.58,36.9,158.5,105.9,105.9,163.5,58.4,89.5,94.8,60.56,18.01,80.6,459.95,8691.69,5.39,8.51,0.82,0.97,0.84,0.81,2.23,342.43
2011-10-21,5896.27,6217.64,6.15,352.5,158,72.8,100.8,331.8,32.95,38,157,107,107.1,168.8,58.8,90,95.95,60.88,18.35,82.5,471.62,8823.16,5.4,8.58,0.82,0.97,0.84,0.85,2.3,349.47
2011-10-24,6083.45,6426.87,6.15,361.6,157.7,75.05,103.2,350.1,32.2,38.99,153.4,106.6,107.1,167.4,58.4,91.7,96.6,62.06,19.4,83.4,490.42,8874,5.37,8.57,0.82,0.97,0.84,0.84,2.29,354.35
2011-10-25,6135.45,6458.26,6.03,358.2,157.6,74.35,103.8,344.3,32.1,39.53,148.9,107.5,107.9,169.4,57.8,91.1,94.8,61.54,21.2,82.52,498.39,9091.67,5.35,8.56,0.82,0.97,0.84,0.74,2.25,355.8
2011-10-26,6066.12,6416.41,6.22,366.2,158.5,74.7,108.9,351.3,32.1,40,148,108.1,109,165.8,58,91.2,94.5,61.82,21.32,82.68,482.16,9208.52,5.35,8.54,0.82,0.97,0.84,0.76,2.23,358.78
2011-10-27,6277.57,6622.15,6.12,374.5,156,81.85,110.5,362.4,32.52,40.51,155.3,110.9,114.1,167.5,58,95.4,99.9,61.64,22.24,83.36,498.25,9262.4,5.3,8.49,0.82,0.97,0.83,0.93,2.4,372.32
2011-10-28,6378.09,6740.72,6.3,370,158.1,78.6,110.8,359.4,31.75,40.9,159.1,113.5,117.1,164.3,58,92.8,104.6,60.24,22.28,85.62,490.5,9178.2,5.26,8.46,0.83,0.97,0.83,0.87,2.42,374.75
2011-10-31,6041.86,6395.49,6.2,366,157.1,74.5,108.7,344.6,31.5,39.95,157.4,109.2,115,161.1,56.4,92.5,100.2,60.16,16.87,85.8,495.33,9164.64,5.32,8.52,0.83,0.97,0.84,0.79,2.26,362.77
2011-11-01,5792.28,6144.41,6.05,347.9,160.3,69.45,103.1,320.9,31,38.32,145.8,106.7,114.3,161.8,54.8,90.1,94.6,57.62,16.53,83,503.43,9343.43,5.46,8.7,0.82,0.96,0.86,0.73,1.98,353.64
2011-11-02,5660.56,5963.08,6.05,345,160,68.5,103.9,335.5,31.3,39.07,145,104.5,114.4,162.2,55.6,90.5,94.7,58.4,16.36,83.04,498.49,9315.1,5.39,8.63,0.82,0.96,0.85,0.73,2.07,353.18
2011-11-03,5795.75,6120,6.15,353.9,164.2,71,107.1,348,29.8,40.34,148,105.6,117.2,163.3,55.8,92,95.35,59.18,16.58,83.56,508.23,9531.44,5.4,8.66,0.82,0.96,0.85,0.71,2.13,361.36
2011-11-04,5774.95,6137.44,6.1,348.7,169.9,69.75,107.2,346.7,29.8,40.04,147.3,104.9,118.8,163.2,56,93.5,94.55,59.76,16.15,85.04,509.36,9485.29,5.4,8.64,0.82,0.96,0.85,0.69,2.06,362.52
2011-11-07,5636.29,5970.05,6.05,367,168.3,73.6,107.2,338,29,40.02,147.7,104,118.6,163.9,56,92,95,60.26,16.54,83.42,517.41,9697.7,5.42,8.69,0.82,0.96,0.85,0.68,2.03,364.81
2011-11-08,5733.35,6085.13,6.08,366.9,169.6,76.1,108.2,347.1,28.7,39.97,151.4,105,120.6,165.2,56.2,93.4,96.4,60.18,16.45,84.94,522.65,9710.1,5.4,8.68,0.82,0.96,0.85,0.73,2.04,370.26
2011-11-09,5681.36,5990.97,6.05,377.7,168.8,71.95,105.2,344.4,28,40.7,147.2,107,122.3,161.8,56,90.1,94.75,58.92,15.93,84.6,522.81,9779.57,5.46,8.72,0.82,0.96,0.86,0.62,1.94,369.24
2011-11-10,5670.96,6004.92,6.12,384.3,168.2,70.15,103,344.2,27.37,44,145.5,105.9,120,161.9,55.9,89.8,93.05,59.9,15.03,83.04,534.43,9613.44,5.47,8.72,0.82,0.96,0.86,0.62,1.96,365.28
2011-11-11,5754.15,6102.56,6.05,406.2,168.7,72.7,107.4,359.6,27.55,47.05,147,115.7,120.6,165.5,55,88.1,93.85,61.58,16,85.24,539.71,9745.81,5.45,8.69,0.82,0.96,0.86,0.66,2.06,373.08
2011-11-14,5830.41,6172.31,6.05,398,167.8,74.5,107.5,359.9,28.02,48.1,150,115.3,122.1,165.1,55.3,89.1,93.7,61.34,15.96,84.48,534.78,9687.59,5.45,8.69,0.82,0.96,0.86,0.57,1.98,375.54
2011-11-15,5910.13,6249.02,6.2,393.4,169.6,73.4,106.3,355.5,26.89,49.07,150,114,123.2,166.3,54.6,90,92.55,61.48,15.68,86.16,546.54,9799.53,5.5,8.72,0.82,0.95,0.87,0.59,1.91,376.41
2011-11-16,5892.8,6252.51,6.18,383.5,169.4,72.9,106.5,354.7,25.7,48.87,150.7,114.1,124.5,165.5,54.1,91.2,91.4,61.2,15.45,86.9,566.25,9790.49,5.52,8.71,0.82,0.96,0.87,0.63,1.97,376.84
2011-11-17,5858.14,6228.1,6.25,392,170.7,72.1,108.9,347,26.18,48.43,148.8,112.4,124.2,166.7,54.4,90.9,90.8,62.72,14.98,86.86,545.61,9495.53,5.52,8.72,0.81,0.95,0.87,0.66,2.04,376.05
2011-11-18,5747.22,6106.05,6.6,393,167.4,71.6,106.7,341.8,25.55,47.45,147.4,111.9,124.2,164.1,54.3,85.7,91.1,61.7,14.88,86.6,534.02,9455.15,5.48,8.67,0.81,0.95,0.86,0.7,2.06,373.87
2011-11-21,5587.76,5949.13,6.55,379.7,164.1,73.95,102.6,323.9,25.25,46.83,147.5,109.1,122,161.4,53.5,83.4,89.95,61.06,14.5,84.7,535.99,9281.33,5.53,8.65,0.81,0.95,0.87,0.64,1.99,367.58
2011-11-22,5480.31,5830.56,6.47,379.5,164,75,102.1,323,24.69,46.88,147,109,120.1,163,54.4,84,90.8,61.34,14.22,84.56,538.9,9359.38,5.5,8.6,0.81,0.95,0.87,0.59,1.95,365.32
2011-11-23,5428.31,5785.23,6.58,381,163.8,75.35,101.4,318.7,23.88,45.91,147.2,107,119.6,162.3,55.7,84.6,91.8,61.54,13.64,84.56,534.39,9422.5,5.56,8.65,0.81,0.95,0.87,0.59,2.04,363.45
2011-11-24,5424.85,5774.77,6.58,377.1,161.6,75.7,100.8,315.3,23.92,45.55,147.5,105.6,117.8,160.8,56,84.5,91.35,61.56,13.91,83.18,,,5.56,8.64,0.8,0.95,0.87,0.49,2.02,360.21
2011-11-25,5424.85,5806.15,6.45,379.9,160,74.75,100.2,318,23.91,45.4,148.3,106.3,120,162.5,56.4,84.6,90.55,61.8,14.2,83.5,,9475.71,5.62,8.69,0.8,0.95,0.88,0.44,2.08,363.41
2011-11-28,5643.23,6004.92,6.58,391.5,163.3,76.05,103,332.3,24.5,46.65,155.5,108,121.9,164.3,57.3,84.9,95,62.22,14.72,85.6,547.23,9532.58,5.57,8.67,0.8,0.95,0.87,0.44,2.17,371.02
2011-11-29,5747.22,6088.61,6.58,392.5,164.9,74.65,104.3,335.4,25.85,47.5,154.3,107.2,122.8,170.2,56.7,85.9,93.45,61.58,14.36,86.56,556.55,9555.97,5.58,8.71,0.81,0.95,0.88,0.42,2.2,373.03
2011-11-30,6225.57,6590.77,6.65,406.3,169.3,77,107.5,355,27.3,49,164,106.9,125.6,177.3,58.1,86.8,98.5,63.82,14.88,91.68,556.26,9674.61,5.54,8.69,0.81,0.96,0.87,0.34,2.07,385.19
