"Date","Vestas","Coloplast","Genmab","GN","Lundbeck","NovoNordisk","USD","GBP","NOK","CNY","C20index"
2014-07-22,51.66,483.2,209,150.6,126.5,255,5.53,9.43,0.89,0.89,741.16
2014-07-23,51.38,478.6,210.5,144.9,126.9,256.2,5.54,9.43,0.9,0.89,741.49
2014-07-24,51.68,477.5,214.7,145.5,127.5,251.5,5.54,9.41,0.89,0.89,739.89
2014-07-25,52.26,472.5,219.5,145,126.6,253.9,5.55,9.43,0.89,0.9,741.99
2014-07-28,51.8,470,215.7,143.2,126.8,254,5.55,9.43,0.89,0.9,739.53
2014-07-29,51.62,470.6,221.1,145.4,127.6,256.5,5.55,9.41,0.89,0.9,743.09
2014-07-30,51.36,473.4,224.8,145,128,257.5,5.56,9.42,0.89,0.9,743.88
2014-07-31,50.38,471.9,223.3,142.4,127.6,257.9,5.57,9.41,0.89,0.9,737.23
2014-08-01,49.48,466.1,221.5,140.7,125,251.2,5.57,9.37,0.88,0.9,723.57
2014-08-04,50.1,468,218.8,142.5,122.8,251.6,5.55,9.35,0.88,0.9,724.09
2014-08-05,50.5,474.6,229.1,144.4,123,257,5.57,9.39,0.89,0.9,733.3
2014-08-06,48.9,473.8,221.2,142.8,120,252.8,5.59,9.4,0.89,0.91,723.62
2014-08-07,49.3,471.9,224.9,143.3,122.5,249.3,5.58,9.39,0.89,0.91,715.35
2014-08-08,47.44,465.4,223.2,139.5,120.8,245.5,5.57,9.36,0.89,0.9,704.74
2014-08-11,50.76,477.9,231.7,140.6,120.1,247.6,5.57,9.35,0.9,0.9,717.45
2014-08-12,52.12,480,228.3,137.5,119.8,245.5,5.59,9.37,0.9,0.91,719.38
2014-08-13,52.04,456.1,228.2,142.7,119.8,246.5,5.58,9.32,0.91,0.91,722.94
2014-08-14,52.26,462,232.4,137,119.3,246.9,5.58,9.3,0.91,0.91,721.31
2014-08-15,51.92,460.6,227.6,135.5,118.9,246.6,5.57,9.29,0.91,0.91,718.58
2014-08-18,53.6,465.5,226.5,134,118.6,250.4,5.57,9.32,0.91,0.91,727.4
2014-08-19,55.04,471.5,228.1,134.9,119.2,251.7,5.58,9.29,0.91,0.91,735.68
2014-08-20,54.16,465.3,229.4,132.4,119.4,255.6,5.61,9.34,0.91,0.91,736.06
2014-08-21,50.9,466.2,225.5,133,119.2,256.3,5.62,9.33,0.91,0.91,736
2014-08-22,50.94,465.6,224.8,132,118.3,254.2,5.62,9.32,0.91,0.91,732.49
2014-08-25,51.1,471.5,230.8,131.9,119.6,257,5.65,9.37,0.91,0.92,739.05
2014-08-26,48.3,473.2,230.5,131,120.4,258.8,5.65,9.36,0.92,0.92,740.96
2014-08-27,48.8,475.7,232.5,131.1,120.4,259.4,5.66,9.39,0.91,0.92,743.91
2014-08-28,48.16,472.4,229.8,128.5,119.7,258,5.65,9.38,0.91,0.92,738.86
2014-08-29,47.72,470.6,226.3,128.9,119.2,259,5.65,9.37,0.91,0.92,737.12
2014-09-01,47.46,477.3,224.6,130,117,259.3,5.67,9.43,0.92,0.92,737.73
2014-09-02,46.78,483,223.5,132.1,118.3,258.4,5.68,9.39,0.92,0.92,738.21
2014-09-03,48.68,477.7,226.3,132.3,119.6,259.1,5.66,9.33,0.91,0.92,743.03
2014-09-04,48.54,480.1,224.6,134.7,119.2,258,5.72,9.39,0.92,0.93,744.4
2014-09-05,48.2,476.3,223,131.2,118.9,254.9,5.75,9.37,0.92,0.94,739.78
2014-09-08,48.4,483.9,224,132.1,119.5,258.1,5.75,9.28,0.91,0.94,744.95
2014-09-09,46.1,482,226.2,130.8,120.1,264.4,5.77,9.3,0.91,0.94,748.81
2014-09-10,47.96,480,225.8,128.1,120.2,264.9,5.76,9.29,0.91,0.94,749.55
2014-09-11,47.46,482.5,232.2,128.5,120.8,266.9,5.76,9.35,0.91,0.94,751.22
2014-09-12,47.24,484,234.7,126.7,122,274,5.76,9.34,0.9,0.94,759.04
2014-09-15,45.6,486,235.1,126.9,122.3,275.4,5.77,9.36,0.9,0.94,759.05
2014-09-16,44.08,479.6,231.7,124.9,122,272.8,5.75,9.32,0.9,0.94,752.34
2014-09-17,44.76,483.1,234,124.9,123.8,277.3,5.75,9.38,0.9,0.94,763.59
2014-09-18,46.4,482.5,233.8,124.5,125.3,281.6,5.78,9.44,0.91,0.94,770.13
2014-09-19,46.42,488.2,237.8,124.8,128.1,281.7,5.79,9.47,0.91,0.94,773
2014-09-22,47.3,489.5,239,124.5,130.7,279.8,5.8,9.46,0.91,0.94,771.99
2014-09-23,47,483.3,235.5,122.9,129.1,276.3,5.77,9.47,0.91,0.94,762.45
2014-09-24,46.88,481.2,236.3,123.5,129.8,277.3,5.8,9.52,0.91,0.95,760.19
2014-09-25,46.52,481,244.5,124.5,131.3,279.6,5.86,9.54,0.91,0.95,760.91
2014-09-26,47.32,483,251.8,123.7,131.7,281.5,5.85,9.53,0.91,0.95,766.28
2014-09-29,46.16,482.9,252,125.6,131.5,284,5.86,9.51,0.91,0.95,763.68
2014-09-30,46.08,494,250,130,131.6,282,5.92,9.58,0.92,0.96,762.65
2014-10-01,44.68,501,251.1,131.1,131.3,283.8,5.91,9.57,0.91,0.96,763.38
2014-10-02,42.2,491,250.5,130.6,130.5,279,5.89,9.51,0.91,0.96,748.24
2014-10-03,43.48,493.3,256.5,131.2,131.3,281,5.9,9.48,0.91,0.96,756.48
2014-10-06,41.84,493.4,255,131.6,131.1,278.2,5.92,9.47,0.91,0.96,751.45
2014-10-07,40.52,483.9,251.3,129.3,128.5,271.6,5.9,9.49,0.91,0.96,736.85
2014-10-08,38.44,477.9,248,127,124.2,266.2,5.89,9.46,0.91,0.96,721.3
2014-10-09,38.38,470,247,129.2,122.5,263.9,5.83,9.45,0.91,0.95,717.72
2014-10-10,36.28,465.9,236.5,127.8,119,258.4,5.89,9.44,0.9,0.96,703.44
2014-10-13,35.92,459.2,233.5,126.3,116,257.2,5.87,9.45,0.9,0.96,700.24
2014-10-14,35.62,456,230.1,131.5,113.3,258.9,5.89,9.37,0.9,0.96,703.45
2014-10-15,35.04,447.6,220.4,133,115.7,252.9,5.88,9.36,0.89,0.96,687.45
2014-10-16,34.06,439.6,218.2,127.9,115.1,247,5.84,9.34,0.88,0.95,673.84
2014-10-17,35.74,461.7,232.4,133,119.6,258.2,5.81,9.36,0.89,0.95,700.72
2014-10-20,36.32,468,235.4,131.4,116.7,260.8,5.83,9.41,0.89,0.95,704.63
2014-10-21,38.24,467,240,132,117.8,263.7,5.84,9.43,0.89,0.95,718.96
2014-10-22,39.4,475.8,249.2,132.9,119.1,268.8,5.87,9.42,0.89,0.96,732.42
2014-10-23,39.48,480.9,252.4,133.4,121.9,269.5,5.88,9.42,0.9,0.96,738.64
2014-10-24,38.1,481,248.5,134.5,123.1,267.1,5.88,9.44,0.89,0.96,733.98
2014-10-27,37.9,484.8,248.9,132.7,124.6,267.4,5.87,9.46,0.89,0.96,735.99
2014-10-28,38.3,493.1,245.1,134.3,124.6,254,5.84,9.45,0.88,0.96,724.18
2014-10-29,38.1,498.5,247.9,136.8,126,255.5,5.84,9.41,0.88,0.96,731.01
2014-10-30,38.64,501.5,254,137.2,129.1,271.4,5.91,9.46,0.88,0.97,751.11
2014-10-31,39.76,517,258.9,138.2,126,268.7,5.94,9.49,0.88,0.97,754.43
2014-11-03,40.92,508.5,261.2,136.7,125.1,263.4,5.96,9.53,0.88,0.97,746.07
2014-11-04,40.32,511,269.4,136.5,125.7,261.2,5.95,9.52,0.87,0.97,740.84
2014-11-05,40.54,515,269.9,138.1,125,262,5.96,9.49,0.87,0.98,741.65
2014-11-06,40.38,514,273.1,138.3,128.9,262.4,5.94,9.46,0.87,0.97,742.38
2014-11-07,47.32,509,269,137.7,128,260.2,6,9.5,0.88,0.98,741.42
2014-11-10,44.86,510,274.5,137.8,127.8,257.9,5.96,9.47,0.88,0.97,741.98
2014-11-11,45.28,516.5,279,137.5,126.9,263.5,5.99,9.49,0.88,0.98,744.58
2014-11-12,44.34,510,275.7,136.2,126.8,263.6,5.97,9.44,0.88,0.97,739.51
2014-11-13,44.74,506.5,273.7,131.8,129.4,263,5.97,9.41,0.88,0.98,738.72
2014-11-14,45.94,503,273.7,127.3,128.2,261.1,5.99,9.37,0.88,0.98,735.86
2014-11-17,45.88,505,271.1,127.7,126.1,261.5,5.96,9.32,0.88,0.97,736.2
2014-11-18,46.56,512.5,276.2,129.8,126.1,261.5,5.95,9.31,0.88,0.97,741.86
2014-11-19,46.34,510.5,279.5,128.1,126.6,264.5,5.94,9.31,0.88,0.97,745.9
2014-11-20,46.52,511,278.7,127.3,126.5,263.8,5.94,9.32,0.88,0.97,743.99
2014-11-21,47.6,513,280.5,127.6,126.4,265.8,5.99,9.39,0.89,0.98,751.71
2014-11-24,47.82,521,284.6,128,128.4,266.5,6,9.4,0.88,0.98,757.04
2014-11-25,48.32,516.5,295.8,128.3,133,266.5,5.99,9.38,0.88,0.98,759.41
2014-11-26,48.34,519.5,295.4,126.2,133,267,5.96,9.41,0.87,0.97,760.67
2014-11-27,47.1,527,295.9,127.1,135,269.7,5.96,9.39,0.87,0.97,762.28
2014-11-28,44.08,518.5,295.7,127.8,134,272.9,5.96,9.36,0.86,0.97,760.72
2014-12-01,43.56,524,301.3,129,133.8,273.7,5.97,9.39,0.86,0.97,757.73
2014-12-02,45.36,523,296.4,132.5,132.4,277.6,5.99,9.38,0.86,0.97,766.3
2014-12-03,45.48,527,302,132.5,133,277.7,6.03,9.46,0.86,0.98,767.79
2014-12-04,45.4,527,306,131,131.4,275.8,6.04,9.46,0.85,0.98,762.68
2014-12-05,47.7,526.5,301.9,134.8,130.6,281,6.02,9.44,0.84,0.98,773.54
2014-12-08,47.04,523.5,323,134.4,130.7,279.3,6.07,9.48,0.85,0.98,769.95
2014-12-09,45.92,514.5,317.6,135.8,128.6,275.7,6.02,9.42,0.84,0.97,760.03
2014-12-10,46.34,513.5,332,135,127.4,276.2,6,9.42,0.84,0.97,759.34
2014-12-11,45.28,516,341.7,134.1,126.8,275.8,5.99,9.38,0.83,0.97,755.98
2014-12-12,44.4,511,341,132.6,123.6,269.1,5.97,9.38,0.82,0.97,743.23
2014-12-15,44.42,500,337.4,127.8,120.2,263.5,5.99,9.37,0.81,0.97,729.91
2014-12-16,42.46,499.7,339.9,127.3,119.8,260.2,5.93,9.34,0.78,0.96,718.5
2014-12-17,42.3,501.5,345.1,130.2,121.3,259.9,5.98,9.38,0.8,0.96,725.67
2014-12-18,44.88,510,354.1,131.8,122.6,266.5,6.06,9.46,0.82,0.97,744.47
2014-12-19,45.66,515.5,352.7,133.2,121.8,266,6.06,9.48,0.83,0.97,748.27
2014-12-22,46.76,521,360.4,133.7,124.7,267.2,6.07,9.48,0.82,0.98,753.38
2014-12-23,46.04,515.5,354.3,134.7,125.2,260.8,6.09,9.46,0.82,0.98,746.45
2014-12-29,45.88,521.5,359,135.4,124.7,264.5,6.1,9.49,0.82,0.98,750.13
2014-12-30,45.3,519,360.3,134.8,122.8,260.3,6.12,9.52,0.82,0.99,744.44
2015-01-02,48.12,524.5,371.5,135.5,126,263.4,6.18,9.54,0.82,1,752.69
2015-01-05,47.58,530.5,371.8,134.8,125,265.7,6.25,9.51,0.82,1,748.86
2015-01-06,49.78,518,363.4,134.1,122.3,263.9,6.25,9.49,0.81,1.01,744.44
2015-01-07,47.22,515.5,358,129,120.4,264.6,6.29,9.51,0.81,1.01,740.83
2015-01-08,47.6,518,371,129,123.9,269.8,6.32,9.52,0.82,1.02,752.01
2015-01-09,47.22,520.5,375,131,128.4,270.8,6.3,9.54,0.82,1.01,752.65
2015-01-12,46.92,528,389,131,127.1,274.5,6.3,9.55,0.81,1.02,758.12
2015-01-13,47.16,527.5,386.3,131.6,129.4,279.4,6.31,9.58,0.82,1.02,769.24
2015-01-14,45.84,520,387,131.8,126.1,277.9,6.32,9.59,0.82,1.02,761.29
2015-01-15,45.38,525.5,386,136.5,126.9,284.6,6.35,9.69,0.83,1.03,772.43
2015-01-16,45.48,526.5,392.7,136.5,128.8,282.1,6.42,9.73,0.84,1.03,769.14
2015-01-19,47,541.5,403.2,141.4,128.8,292.2,6.41,9.7,0.84,1.03,787.3
2015-01-20,46.7,538.5,411.7,142,128.7,290.7,6.42,9.74,0.84,1.03,789.07
2015-01-21,47.94,530,413.5,141.6,131.2,288.8,6.41,9.69,0.84,1.03,790.82
2015-01-22,49.12,519,402.8,139.3,128.4,288.1,6.41,9.74,0.84,1.03,792.96
2015-01-23,49.04,531,413.4,142.8,131.5,293,6.65,9.96,0.86,1.07,802.48
2015-01-26,51.92,538,431.2,146.1,134.2,297.2,6.62,9.94,0.85,1.06,815.19
2015-01-27,50.24,538,436.7,141.6,133.2,297.4,6.59,9.97,0.85,1.05,808.35
2015-01-28,51.04,544,443,146.6,134.2,298.4,6.56,9.97,0.85,1.05,815.19
2015-01-29,50.82,524.5,441.3,146.5,134.1,299.9,6.58,9.96,0.84,1.05,815.32
2015-01-30,51.7,520.5,442.8,148,134,295.5,6.58,9.91,0.84,1.05,810.94
2015-02-02,52.06,515,435.5,147,134.2,292,6.58,9.89,0.85,1.05,806.44
2015-02-03,53.98,516,425,149.6,134.2,289.8,6.54,9.87,0.86,1.05,808.11
2015-02-04,54.7,507.5,471,147.5,132.8,282.8,6.5,9.9,0.86,1.04,801.43
2015-02-05,56,517,446,149,127,282.6,6.53,9.95,0.86,1.04,799.67
2015-02-06,56.38,513,462.6,147,124.1,279.4,6.5,9.96,0.87,1.04,793.48
2015-02-09,57.48,507.5,466.8,152.9,124.6,276.3,6.6,10.04,0.86,1.06,787.96
2015-02-10,57.34,514.5,476,154,124.9,281.4,6.59,10.03,0.87,1.06,796.8
2015-02-11,52.42,512.5,477.5,155.3,125.5,281,6.58,10.06,0.87,1.05,790.23
2015-02-12,53.62,511,482.6,156.9,126.2,281.6,6.57,10.09,0.85,1.05,796.55
2015-02-13,52.42,508,486,155.2,126,285.2,6.54,10.06,0.86,1.05,803.63
2015-02-16,52.5,504.5,481.5,152.2,127.9,283,6.53,10.03,0.87,1.04,803.36
2015-02-17,52.72,504.5,480,152.2,129.6,287.8,6.52,10.01,0.87,1.04,815.61
2015-02-18,55.8,504.5,480.5,150.7,131.5,293.5,6.55,10.1,0.87,1.05,830.03
2015-02-19,55.2,510,478.5,148.8,131.6,297.3,6.54,10.09,0.86,1.05,835.95
2015-02-20,55.04,513.5,475,149,130,310.4,6.6,10.15,0.87,1.06,853.69
2015-02-23,55.92,521,486.9,149.2,130.7,313.2,6.61,10.15,0.86,1.06,863.05
2015-02-24,55.68,523,482.5,152.7,132.8,311.6,6.58,10.16,0.86,1.05,859.79
2015-02-25,55.5,521,487.3,154.4,132,311.7,6.58,10.19,0.86,1.05,867.08
2015-02-26,55.86,528,498.8,156.1,132.5,316,6.6,10.23,0.87,1.05,876.59
2015-02-27,56.22,532.5,493,154.9,132.5,319.7,6.64,10.26,0.87,1.06,883.51
2015-03-02,55.66,531,485,154.5,133.2,317.5,6.65,10.23,0.87,1.06,879.19
2015-03-03,54,519.5,518.5,150.4,133.2,315,6.67,10.24,0.87,1.06,873.13
2015-03-04,54.74,518.5,521,151.9,132,315.6,6.7,10.27,0.87,1.07,873.97
2015-03-05,55.98,526.5,546.5,154.1,145.2,318,6.73,10.28,0.87,1.07,882.65
2015-03-06,56.14,530.5,544.5,154.9,144.3,321.1,6.8,10.32,0.87,1.09,886.28
2015-03-09,55.24,525,547,153,142.1,320.6,6.86,10.37,0.87,1.1,885.48
2015-03-10,55.1,520,540.5,152.3,139.4,326,6.94,10.45,0.86,1.11,888.81
2015-03-11,56.82,528,548,154.6,139.6,325.1,7.05,10.6,0.86,1.13,893.5
2015-03-12,56.86,528,541,154.2,136,326.3,7.03,10.52,0.87,1.12,893.6
2015-03-13,56.72,527,547,153.4,136.6,337.8,7.06,10.43,0.86,1.13,907.1
2015-03-16,57.56,534,545.5,154.9,141.9,345.4,7.07,10.47,0.86,1.13,920.59
2015-03-17,56.7,525,533,151.3,139.3,339.4,7.02,10.36,0.85,1.12,906.97
2015-03-18,57.62,527.5,531,154.5,138.6,339.4,7.04,10.32,0.84,1.13,909.78
2015-03-19,57.54,528,533.5,154.2,141.2,341.9,6.98,10.37,0.86,1.13,913.13
2015-03-20,58.12,526,535,158.2,142.5,343.3,6.92,10.27,0.86,1.11,917.55
2015-03-23,58.9,527,529,158.1,145.4,339.1,6.83,10.19,0.86,1.1,915.34
2015-03-24,58.68,528.5,533.5,156.3,144.9,345.1,6.81,10.16,0.87,1.1,923.92
2015-03-25,58.88,523.5,497.2,155.6,144,340.7,6.8,10.14,0.87,1.09,915.04
2015-03-26,56.96,514.5,466.2,152.5,141.7,335,6.81,10.13,0.87,1.1,900.62
2015-03-27,57.74,517.5,516,155.4,144,369.7,6.88,10.23,0.86,1.11,945.62
2015-03-30,58.04,526.5,532.5,156.5,146,376.8,6.89,10.19,0.86,1.11,962.64
2015-03-31,57.58,526,523,155.2,146.5,372,6.94,10.27,0.86,1.12,954.34
2015-04-01,59.28,526.5,518,153,145.8,377,6.95,10.26,0.86,1.12,965.33
2015-04-07,61.6,530.5,526.5,152.4,149.1,380,6.89,10.25,0.86,1.11,976.59
2015-04-08,62.3,533.5,525,146.3,147.4,381.7,6.88,10.29,0.86,1.11,979.44
2015-04-09,63.22,542,531,145.7,148.5,381.4,6.93,10.28,0.86,1.12,985.73
2015-04-10,63.46,557.5,538,146,150.8,393.3,7.07,10.31,0.87,1.14,1002.67
2015-04-13,64.1,561.5,542,146.7,151.2,389.7,7.08,10.36,0.87,1.14,998.93
2015-04-14,63.9,562.5,522.5,145.5,145,387,7.07,10.35,0.88,1.14,990.51
2015-04-15,64.16,575,523,146.4,144.9,387.7,7.06,10.42,0.89,1.14,994.78
2015-04-16,62.48,568,517.5,147.2,139.6,382.4,6.97,10.38,0.89,1.12,983.59
2015-04-17,60.7,556,514.5,145,132.8,376.9,6.9,10.36,0.89,1.11,967.92
2015-04-20,62.2,559,528.5,146.7,132.5,382.3,6.96,10.37,0.88,1.12,981.66
2015-04-21,63.46,564.5,536,149.1,135.7,393.1,6.97,10.38,0.89,1.12,1001.67
2015-04-22,62.66,566.5,531.5,145.6,134.6,391.8,6.95,10.47,0.88,1.12,998.22
2015-04-23,60.7,560.5,524.5,144.4,130.1,385.2,6.93,10.4,0.88,1.12,985.03
2015-04-24,62.12,563.5,545.5,145,132.1,390.3,6.89,10.42,0.88,1.11,995.01
2015-04-27,62.7,567.5,560,148.1,131.9,394,6.89,10.42,0.88,1.11,1003.35
2015-04-28,61.7,554.5,540,146,132,382.2,6.83,10.43,0.89,1.1,982.12
2015-04-29,60.52,547,514,143.5,128.6,373,6.78,10.42,0.89,1.09,961.57
2015-04-30,60.62,544,514,143.7,129.4,378.7,6.65,10.27,0.89,1.07,963.77
2015-05-04,63.18,546,531,142.9,129.6,381.7,6.69,10.12,0.88,1.08,974.99
2015-05-05,62.98,529,534,142,130.5,370.6,6.71,10.16,0.88,1.08,958.19
2015-05-06,65.18,510,522.5,140.6,156.4,366.6,6.65,10.12,0.89,1.07,947.92
2015-05-07,65.34,515,528.5,138.6,151.5,369,6.6,10.05,0.9,1.06,953.79
2015-05-08,65.8,519,537,138.4,147.1,373.1,6.65,10.25,0.89,1.07,963.71
2015-05-11,66.12,517.5,539,137.3,140.7,376.1,6.7,10.37,0.89,1.08,973.21
2015-05-12,65.9,512,529.5,139.6,139.8,372.4,6.64,10.42,0.89,1.07,961.26
2015-05-13,65.32,512,559.5,141.3,138.9,368,6.65,10.4,0.89,1.07,957.84
2015-05-18,66.54,515.5,561.5,141,135.9,373.5,6.55,10.27,0.89,1.06,965.22
2015-05-19,67.1,522.5,587.5,145,138.5,382.2,6.67,10.33,0.89,1.07,982.46
2015-05-20,67.54,521.5,588,144.5,138.1,382.3,6.71,10.42,0.89,1.08,984.75
2015-05-21,68.9,516.5,575,143.2,135.8,384.5,6.7,10.51,0.88,1.08,985.64
2015-05-22,68.88,526,577.5,143.3,136.5,388,6.68,10.45,0.89,1.08,991.46
2015-05-26,69.04,516.5,582,141.9,135.8,390.1,6.82,10.51,0.89,1.1,991.05
2015-05-27,69.68,513,582,143.2,134.1,394.1,6.86,10.55,0.88,1.11,1000.66
2015-05-28,69.58,514.5,598.5,146.2,134.8,386.5,6.85,10.47,0.88,1.1,993.71
2015-05-29,69.36,513,596.5,146.8,132.8,379.3,6.8,10.38,0.87,1.1,981.8
2015-06-01,66,509,597.5,142.2,133.5,389.1,6.82,10.37,0.86,1.1,989.39
2015-06-02,66.02,503,595.5,141.6,132.5,384.6,6.76,10.3,0.86,1.09,983.15
2015-06-03,67.24,508.5,596.5,140.1,133.5,382.5,6.7,10.25,0.86,1.08,984.54
2015-06-04,66.38,505,593,139.6,132.2,380.8,6.59,10.14,0.85,1.06,977.94
2015-06-08,64.42,501.5,606.5,137.3,130.8,371.8,6.68,10.19,0.85,1.08,960.47
2015-06-09,63.78,493.1,599,146.3,129.9,369.6,6.63,10.14,0.85,1.07,953.58
2015-06-10,65.86,508.5,617,146,129.1,380.1,6.62,10.24,0.86,1.07,975.36
2015-06-11,65.1,500,623.5,146.1,131.5,383.1,6.64,10.27,0.85,1.07,979.05
2015-06-12,65.04,495.1,609,151.5,129.7,379.9,6.65,10.3,0.86,1.07,970.74
2015-06-15,63.2,484.3,585.5,145.6,128.4,371.1,6.65,10.31,0.86,1.07,949.95
2015-06-16,64.72,446.3,596,144.9,129.1,370,6.65,10.38,0.85,1.07,951.01
2015-06-17,64.1,429,581,143.4,131.1,364.8,6.61,10.4,0.85,1.07,941.15
2015-06-18,64.46,447.2,586,143.5,137.5,363.6,6.54,10.41,0.84,1.05,941.18
2015-06-19,64.46,446,577.5,143.5,136,362.7,6.6,10.46,0.85,1.06,940.89
2015-06-22,66.38,448.5,596.5,144.9,135.5,377.1,6.58,10.41,0.85,1.06,968.35
2015-06-23,67.2,451.6,600,145.4,133.4,376.3,6.66,10.51,0.86,1.07,969.78
2015-06-24,66.8,444,592.5,146,134,377.3,6.65,10.48,0.85,1.07,967.35
2015-06-25,67.16,442.9,593.5,144.3,131.5,377,6.66,10.47,0.85,1.07,968.74
2015-06-26,67.64,441.5,595,144.4,130.9,372.6,6.66,10.47,0.85,1.07,965.16
2015-06-29,66.74,443.5,575,141.3,130.5,365.8,6.7,10.53,0.85,1.08,948.59
2015-06-30,66.8,439.1,582,138.4,129,364.6,6.67,10.49,0.85,1.08,944.82
2015-07-01,69.48,439.6,595,139.9,135.4,372.4,6.72,10.52,0.85,1.08,960.33
2015-07-02,69.1,440.8,581.5,138.4,135.5,370.9,6.74,10.5,0.85,1.09,958.08
2015-07-03,69.02,437.6,579.5,138.5,136.3,368.7,6.72,10.51,0.84,1.08,954.66
2015-07-06,68.14,435.7,583,136.6,136,371,6.78,10.54,0.84,1.09,951.87
2015-07-07,66.74,428.9,585.5,137,136.7,366.1,6.83,10.54,0.83,1.1,941.2
2015-07-08,66.88,430.9,571,137.9,139,363.7,6.77,10.4,0.82,1.09,937.53
2015-07-09,68.7,441.5,593.5,138.6,141.8,373,6.75,10.4,0.83,1.09,958.49
2015-07-10,71.96,454,609.5,141.6,144.4,384.4,6.67,10.35,0.84,1.07,984.01
2015-07-13,73.62,465.4,629,142.7,155.8,394,6.75,10.49,0.84,1.09,1003.95
2015-07-14,73.52,469.9,632,144.4,155.8,393.4,6.76,10.53,0.83,1.09,1003.42
2015-07-15,74.3,474.8,651,147.6,154.2,398.5,6.78,10.59,0.83,1.09,1014.6
2015-07-16,75.5,481.5,669,148.5,155,402.4,6.87,10.69,0.84,1.11,1026.38
2015-07-17,75,491.8,683.5,147.7,156.9,401.3,6.85,10.69,0.84,1.1,1025.61
2015-07-20,75.42,493,684.5,148.4,161,405.9,6.88,10.7,0.84,1.11,1035.31
2015-07-21,74.82,479.7,666,147.5,159.4,399.5,6.87,10.68,0.84,1.11,1021.75
2015-07-22,77.3,483.8,675,146.6,162.2,399,6.84,10.69,0.84,1.1,1024.39
2015-07-23,77.22,486.8,670.5,147,164.5,396.6,6.78,10.59,0.83,1.09,1020.72
2015-07-24,78.4,489,672.5,147.4,162.3,396.5,6.82,10.56,0.83,1.1,1019.44
2015-07-27,75.9,484.1,640,144.4,159,388.6,6.75,10.47,0.83,1.09,997.49
2015-07-28,76.06,481,646.5,139,156.5,393,6.77,10.55,0.83,1.09,1002.53
2015-07-29,76.76,487.1,658,139.4,159.9,400,6.76,10.58,0.83,1.09,1013.24
2015-07-30,73.76,480.5,638,138.7,159.8,397.2,6.81,10.64,0.83,1.1,1006.36
2015-07-31,74.18,490,639.5,138,160.6,398.4,6.8,10.6,0.83,1.1,1010.58
2015-08-03,77.26,486.2,655,138.7,158.8,409.5,6.81,10.62,0.83,1.1,1032.6
2015-08-04,77.22,491.9,650.5,140.4,160.8,407,6.8,10.62,0.83,1.09,1030.59
2015-08-05,77.46,495,652,142.7,163,410.7,6.86,10.72,0.83,1.1,1039.7
2015-08-06,76.7,490,650,142.8,163.1,396.5,6.85,10.64,0.83,1.1,1016.02
2015-08-07,75.26,478.7,626,140.8,160,388.5,6.82,10.58,0.83,1.1,997.28
2015-08-10,76.52,484.6,642,140.7,164.9,392.1,6.81,10.55,0.83,1.1,1002.81
2015-08-11,74.8,475.2,643.5,140.4,167.4,389.5,6.75,10.53,0.82,1.07,997.74
2015-08-12,72.76,458.5,615.5,140.9,162.5,377.3,6.69,10.44,0.82,1.05,973.51
2015-08-13,74.8,460,625.5,127.4,168.8,382.4,6.72,10.5,0.82,1.05,989.01
2015-08-14,75.74,467.5,639,124.8,165.8,387.9,6.68,10.45,0.82,1.05,997.56
2015-08-17,75.52,472,629.5,124,166.5,391.9,6.72,10.5,0.81,1.05,1002.23
2015-08-18,77.1,481.3,638.5,123.8,168.9,398,6.75,10.6,0.82,1.06,1013.06
2015-08-19,77.3,474.8,622,126.4,201,392.6,6.76,10.59,0.81,1.06,997.23
2015-08-20,71.08,461.1,583,123.1,197,383.3,6.67,10.45,0.81,1.04,967.89
2015-08-21,67.86,447.5,575,121.1,197.6,368.8,6.62,10.37,0.8,1.04,938.59
2015-08-24,65.28,431.7,548,116.8,192.5,349.7,6.49,10.22,0.8,1.01,893.25
2015-08-25,69.72,448,569,120.2,196.4,361,6.49,10.24,0.8,1.01,924.45
2015-08-26,69.46,439.5,560.5,118.5,203.1,357.1,6.55,10.2,0.79,1.02,916.17
2015-08-27,72.2,453.1,610,121,210,370.1,6.61,10.21,0.79,1.03,947.51
2015-08-28,71.38,451.2,591.5,118.9,209.2,369.5,6.62,10.19,0.8,1.04,944.02
2015-08-31,71.1,453.1,597.5,118.8,206.1,369.2,6.65,10.26,0.8,1.04,944.21
2015-09-01,69.8,442,577,116.6,198.6,358.6,6.64,10.18,0.8,1.04,922.58
2015-09-02,71.1,447.2,603,117.6,197.3,364.2,6.63,10.13,0.8,1.04,935.66
2015-09-03,72.8,460,628,119.2,199.4,373.4,6.64,10.16,0.8,1.05,956.9
2015-09-04,70.28,454.5,612.5,116.3,194.2,364.8,6.7,10.2,0.81,1.05,936.74
2015-09-07,69.32,453.6,637,115.7,197.1,365.2,6.69,10.22,0.81,1.05,936.44
2015-09-08,70.76,459,642,116.5,196.8,371.1,6.68,10.3,0.81,1.05,949.52
2015-09-09,71.66,466.6,644,117.9,199.5,376.1,6.7,10.29,0.81,1.05,962.31
2015-09-10,71.56,467.4,647.5,117.1,198,374.8,6.67,10.27,0.81,1.05,957.9
2015-09-11,70.88,475.3,649,115.1,198.1,372.9,6.62,10.21,0.8,1.04,952.16
2015-09-14,70.74,474.7,645,115.2,197.6,367.3,6.6,10.17,0.81,1.04,941.87
